player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Harrison Bryant,26394,TE,CLV,18,5,0,0,0.0,0,0,8,1,1,0,4,3.6,0,4,8,1,0,25.8,57.0,87.6,,80.2,59.4,55.7,49.6,2,0,146,17,165,233,0,0,26,22,0,8,4,0.8,1.6,0.88,0
Andrew Beck,47121,FB,HST,17,5,0,0,0.0,0,0,3,0,1,0,3,3.8,0,2,13,1,0,24.5,50.7,61.2,,63.6,48.8,60.6,54.2,2,1,55,11,109,197,0,0,13,16,1,3,3,0.6,0.6,0.5,0
Brandon Powell,48036,WR,MIN,15,5,0,0,0.0,0,1,17,3,3,0,14,24.7,0,1,18,0,0,64.2,61.7,40.0,,76.7,63.6,58.0,42.1,9,3,324,29,287,101,0,0,43,34,0,17,14,2.8,3.4,1.13,0
Davis Mills,52269,QB,HST,7,5,0,0,0.0,0,0,-4,0,0,0,3,0.0,0,0,13,0,0,80.5,48.3,78.6,46.3,,,68.2,60.0,9,0,0,0,0,14,9,1,0,4,0,5,18,3.6,1.0,,1
Jamal Agnew,11920,WR,JAX,11,5,0,0,0.0,0,0,-2,0,0,0,2,0.0,0,0,15,1,1,51.9,59.9,0.0,,,62.5,49.1,76.6,1,3,225,14,150,44,0,0,20,19,0,-2,2,0.4,-0.4,1.5,0
Malik Willis,60341,QB,TEN,3,5,0,0,0.0,0,0,4,0,0,0,2,0.0,1,1,31,1,2,74.5,45.9,75.2,48.4,,,52.2,60.0,11,0,0,0,0,7,17,3,0,2,0,21,17,3.4,4.2,,0
Lynn Bowden,61361,WR,NO,15,5,1,1,90.6,29,0,32,2,6,1,18,157.5,2,3,20,1,0,28.3,50.3,85.3,,65.6,50.6,44.0,57.8,29,0,83,11,127,192,0,0,15,16,0,32,18,3.6,6.4,0.65,0
Tutu Atwell,77965,WR,LA,17,5,0,1,71.0,22,0,31,3,1,0,19,8.4,1,2,26,0,0,79.6,68.3,88.1,59.1,,66.6,72.3,64.6,22,0,521,40,408,254,0,0,67,45,0,31,19,3.8,6.2,1.28,1
Erik Ezukanma,78148,WR,MIA,2,5,2,0,0.0,0,0,22,0,0,2,20,160.0,1,2,17,0,2,68.6,60.3,77.4,,,55.5,66.2,54.1,12,0,0,0,13,15,0,0,1,5,0,22,20,4.0,4.4,0.0,0
Amon-Ra St. Brown,84470,WR,DET,19,5,0,0,0.0,0,0,26,5,21,0,9,25.9,1,2,11,1,2,67.4,91.2,90.8,60.0,39.2,91.3,66.3,70.1,11,1,1789,141,691,473,0,0,190,146,0,26,9,1.8,5.2,2.59,1
Jameis Winston,9434,QB,NO,7,5,0,0,0.0,0,0,-6,0,0,0,0,0.0,0,0,20,0,0,81.5,56.3,79.6,55.8,,,61.3,60.0,-1,1,0,0,0,24,0,0,0,5,0,-6,0,0.0,-1.2,,0
Treylon Burks,99218,WR,TEN,11,5,3,0,0.0,0,2,13,4,1,3,23,115.0,0,0,31,0,0,75.7,52.4,45.3,,74.6,52.6,66.6,50.5,9,4,221,16,266,155,5,1,29,20,0,18,28,5.6,3.6,0.83,0
Xavier Hutchinson,122518,WR,HST,16,5,2,1,34.7,17,0,49,1,3,2,18,105.9,3,3,13,0,1,74.7,47.3,28.7,,,47.2,62.8,57.8,17,3,99,12,190,118,0,0,22,17,0,49,18,3.6,9.8,0.52,1
Deonte Harty,91470,WR,BUF,18,4,1,0,,0,0,0,0,5,1,10,71.4,0,0,4,0,0,62.8,68.9,83.6,,,69.7,51.6,71.8,4,0,187,17,127,42,0,0,23,21,0,0,10,2.5,0.0,1.47,0
Jaylen Waddle,84088,WR,MIA,15,4,0,0,0.0,0,0,21,7,10,0,5,16.0,1,1,17,0,0,82.2,90.3,89.0,,,90.6,54.7,55.1,12,0,1045,74,415,222,0,0,109,78,0,21,5,1.25,5.3,2.52,0
Jakobi Meyers,47468,WR,LV,16,4,0,1,70.8,17,0,19,4,8,0,2,7.2,1,3,23,0,0,82.1,69.9,55.0,80.8,71.8,71.8,70.0,36.7,17,6,807,71,531,341,5,1,106,74,2,24,5,1.25,6.0,1.52,0
Elijah Dotson,57394,HB,LAC,3,4,0,0,0.0,0,0,6,0,0,0,4,0.0,0,0,27,0,0,70.0,54.8,72.4,,,62.7,53.2,60.0,2,0,13,2,5,10,0,0,2,6,0,6,4,1.0,1.5,2.6,4
Christian Watson,66581,WR,GB,11,4,2,0,0.0,0,0,11,2,2,2,16,47.1,1,1,12,0,2,77.5,68.2,50.2,,65.5,70.3,60.1,50.0,13,2,442,30,298,190,0,0,56,34,0,11,16,4.0,2.8,1.48,0
DJ Moore,48267,WR,CHI,17,4,0,1,76.2,16,1,21,2,16,0,5,20.0,1,1,6,1,1,57.4,89.3,91.0,,,89.5,53.7,64.1,16,2,1364,96,591,409,0,0,132,100,1,21,5,1.25,5.3,2.31,0
Devin Duvernay,40006,WR,BLT,11,4,0,0,0.0,0,1,15,0,0,0,5,0.0,0,0,3,0,3,90.0,51.4,24.5,,,49.6,60.1,68.7,8,1,18,4,64,68,0,0,9,8,0,15,5,1.25,3.8,0.28,1
Brandon Bolden,7469,HB,LV,3,4,0,1,83.9,26,0,31,0,0,0,21,0.0,1,2,23,0,3,69.7,77.9,69.3,,,,73.7,,26,0,0,0,0,5,0,0,0,4,1,31,21,5.25,7.8,,0
Marquise Goodwin,7859,WR,CLV,13,4,0,2,112.1,37,0,33,1,1,0,17,53.1,2,2,8,0,0,71.1,50.5,81.6,,,49.5,60.2,58.9,20,0,67,4,86,45,0,0,14,8,0,33,17,4.25,8.3,0.78,0
Garrett Wilson,97405,WR,NYJ,17,4,0,0,,0,1,0,6,19,0,8,38.4,0,1,22,2,1,32.1,72.9,59.1,53.5,,73.5,62.0,56.1,6,5,1042,95,674,294,0,0,163,99,0,0,8,2.0,0.0,1.55,0
George Pickens,99229,WR,PIT,18,4,2,2,93.9,31,1,33,3,7,2,24,75.0,2,3,25,4,0,20.4,74.1,36.9,,,74.7,68.6,61.8,16,5,1190,68,581,370,0,0,114,72,0,33,24,6.0,8.3,2.05,0
Trey Palmer,99248,WR,TB,19,4,1,0,0.0,0,0,31,3,5,1,14,45.7,1,1,30,3,0,19.7,53.3,22.7,,,54.8,66.1,48.3,13,5,473,42,500,241,0,0,70,46,0,31,14,3.5,7.8,0.95,0
Chris Godwin,11839,WR,TB,19,4,3,1,50.0,19,1,38,4,6,3,36,85.3,2,3,30,0,0,83.5,77.5,90.8,49.6,73.3,77.9,70.7,53.9,19,1,1109,91,640,313,0,0,135,95,1,38,36,9.0,9.5,1.73,0
Tim Boyle,21956,QB,NYJ,3,4,0,0,0.0,0,0,5,0,0,0,3,0.0,0,3,22,2,0,84.4,64.1,81.5,61.2,,,73.5,60.0,2,0,0,0,0,33,0,0,0,4,0,5,3,0.75,1.3,,1
Jameson Williams,101701,WR,DET,15,4,3,2,85.9,61,0,71,5,5,3,53,311.8,2,2,11,1,0,28.6,62.9,87.8,,61.8,61.8,80.3,47.8,42,0,433,30,332,235,0,0,51,34,2,71,53,13.25,17.8,1.3,0
Brian Hoyer,5277,QB,LV,3,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,23,0,0,80.6,55.2,79.7,54.6,,,60.5,60.0,-1,0,0,0,0,33,0,0,0,3,0,-3,0,0.0,-1.0,,0
Bo Melton,61610,WR,GB,7,3,3,0,0.0,0,0,21,1,1,3,30,190.5,1,2,12,0,0,75.3,83.4,83.3,,,82.6,71.7,60.7,12,0,244,18,91,82,0,0,26,21,0,21,30,10.0,7.0,2.68,0
Skyy Moore,97116,WR,KC,14,3,1,0,0.0,0,0,23,1,4,1,18,125.0,1,1,16,0,0,26.3,54.8,87.2,,,54.9,55.1,53.6,11,0,244,21,289,189,0,0,36,24,0,23,18,6.0,7.7,0.84,0
Sean Clifford,51708,QB,GB,3,3,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,12,1,1,15.5,56.8,74.1,76.0,,,44.9,60.0,0,0,0,0,0,15,0,0,0,3,0,-2,0,0.0,-0.7,,0
Cole Kmet,60995,TE,CHI,17,3,0,0,0.0,0,0,2,1,7,0,1,3.1,0,2,6,1,0,50.9,73.7,67.1,,64.3,77.7,66.8,54.9,1,3,719,73,425,365,0,0,88,76,0,2,1,0.33,0.7,1.69,0
Brett Rypien,46487,QB,NYJ,2,3,0,0,0.0,0,1,0,0,0,0,,100.0,0,1,22,2,0,22.4,48.1,0.0,48.0,,,70.7,60.0,8,3,0,0,0,31,19,3,0,0,0,19,0,0.0,6.3,,0
Zonovan Knight,97432,HB,DET,2,3,1,0,0.0,0,0,13,0,0,1,10,83.3,0,0,11,0,1,70.7,62.1,68.4,,76.7,62.6,60.4,,8,0,8,1,4,4,0,0,1,4,0,13,10,3.33,4.3,2.0,2
Rashee Rice,97605,WR,KC,20,3,0,0,0.0,0,0,2,3,16,0,4,19.8,0,0,16,4,1,23.6,84.9,65.4,,71.7,86.1,35.3,59.8,3,2,1200,105,542,273,0,0,131,108,0,2,4,1.33,0.7,2.21,0
DeAndre Carter,9859,WR,LV,16,3,0,1,83.3,15,0,18,1,0,0,2,0.0,1,2,23,0,0,88.7,50.2,82.0,,65.7,50.4,66.1,38.7,15,0,39,4,49,50,0,0,6,7,0,18,2,0.67,6.0,0.8,1
Isaiah McKenzie,11927,WR,IND,13,3,1,0,0.0,0,0,14,1,3,1,11,104.8,0,0,14,0,0,57.4,64.7,80.1,,,66.4,53.7,59.4,7,0,82,11,55,56,0,0,14,14,0,14,11,3.67,4.7,1.49,1
Jonathan Ward,25859,HB,TEN,4,3,1,0,0.0,0,0,11,0,0,1,11,122.2,0,1,31,0,0,67.2,64.2,70.4,,,,62.0,60.0,8,0,0,0,0,11,0,0,0,3,0,11,11,3.67,3.7,,3
Devine Ozigbo,45903,HB,DET,2,3,1,0,0.0,0,0,5,0,1,1,5,83.3,0,1,11,0,0,68.2,66.5,69.9,,,80.1,60.6,60.0,4,0,8,1,2,6,0,0,1,4,0,5,5,1.67,1.7,4.0,3
Andy Dalton,6187,QB,CAR,3,3,0,0,0.0,0,0,2,0,0,0,3,0.0,1,2,5,0,0,82.5,81.1,80.1,79.1,,,64.2,60.0,10,0,0,0,0,14,10,1,0,2,0,12,5,1.67,4.0,,1
Ray-Ray McCloud III,47895,WR,SF,14,3,0,1,50.0,15,0,30,0,1,0,8,15.7,1,2,28,0,0,59.1,63.1,83.7,,,59.8,70.6,75.4,15,0,161,14,143,81,0,0,18,17,0,30,8,2.67,10.0,1.13,1
Matt Barkley,7880,QB,JAX,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,15,0,0,67.2,61.6,70.6,,,,60.5,60.0,-1,0,0,0,0,6,0,0,0,3,0,-3,0,0.0,-1.0,,0
Ty Montgomery,9527,WR,NE,10,3,0,0,0.0,0,0,9,2,0,0,4,0.0,0,0,19,0,3,77.0,55.5,79.9,,,55.1,61.4,47.8,7,1,40,5,32,10,0,0,11,8,0,9,4,1.33,3.0,1.25,0
Derrick Gore,32342,HB,WAS,5,3,0,1,88.5,23,0,26,0,0,0,6,0.0,1,1,32,0,1,67.2,54.8,75.2,,83.7,53.7,51.6,59.5,23,0,0,0,12,5,0,0,0,3,0,26,6,2.0,8.7,0.0,2
Jacoby Brissett,10725,QB,WAS,3,3,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,32,0,0,77.4,84.6,77.8,79.4,,,75.0,60.0,10,0,0,0,0,17,19,2,0,1,0,19,0,0.0,6.3,,0
Mecole Hardman Jr.,42683,WR,KC,14,3,0,0,0.0,0,0,-2,2,3,0,1,4.3,0,0,16,2,1,22.0,55.2,45.1,,,60.4,28.5,59.4,3,1,186,20,142,64,0,0,29,23,0,-2,1,0.33,-0.7,1.31,1
Quentin Johnston,123085,WR,LAC,17,3,1,0,0.0,0,0,9,2,5,1,2,9.8,0,0,27,0,0,78.6,58.9,76.1,,,58.7,63.4,52.7,6,1,431,38,488,232,0,0,65,41,0,9,2,0.67,3.0,0.88,1
Ja'Marr Chase,84270,WR,CIN,16,3,0,0,0.0,0,1,-6,4,17,0,4,22.0,0,0,7,1,2,58.8,85.3,67.9,60.0,,86.7,52.8,45.1,2,2,1216,100,600,258,0,0,140,103,0,-6,4,1.33,-2.0,2.03,0
Gerald Everett,11799,TE,LAC,15,3,0,0,0.0,0,1,10,2,16,0,5,49.4,0,0,27,3,0,25.2,65.6,76.7,,67.5,68.1,60.6,51.3,6,2,411,51,326,197,0,0,70,54,0,10,5,1.67,3.3,1.26,1
Tyquan Thornton,78092,WR,NE,9,3,2,1,76.5,39,0,51,2,0,2,47,195.8,1,1,19,0,0,73.8,57.6,84.2,,,54.4,73.6,65.9,39,0,91,13,137,83,0,0,22,16,0,51,47,15.67,17.0,0.66,0
Chris Evans,27303,HB,CIN,7,2,0,0,0.0,0,0,12,0,0,0,6,0.0,0,0,7,0,1,70.1,51.9,76.2,,13.6,52.0,63.3,60.0,7,0,-1,1,16,4,0,0,1,3,0,12,6,3.0,6.0,-0.06,1
Chris Moore,10741,WR,TEN,17,2,0,1,97.4,38,0,39,1,0,0,29,0.0,1,1,31,1,0,30.0,64.9,87.9,,73.6,64.9,61.5,54.9,38,0,424,22,305,267,0,0,35,24,0,39,29,14.5,19.5,1.39,0
Keenan Allen,7857,WR,LAC,13,2,0,0,0.0,0,0,6,6,7,0,6,19.1,0,1,27,2,0,35.7,86.3,76.9,71.4,77.5,87.4,,39.1,4,1,1243,108,527,216,0,0,145,110,0,6,6,3.0,3.0,2.36,0
Darnell Mooney,48236,WR,CHI,15,2,0,0,0.0,0,1,2,5,4,0,1,12.5,0,0,6,0,0,77.1,55.2,88.1,,39.6,58.9,53.4,30.1,3,1,414,31,466,275,3,1,55,32,0,5,2,1.0,2.5,0.89,0
Kenyan Drake,10707,HB,GB,3,2,0,0,,0,0,0,0,1,0,5,62.5,0,0,12,1,1,15.3,37.3,73.8,,15.8,28.8,53.6,60.0,0,0,31,2,10,4,0,0,3,4,0,0,5,2.5,0.0,3.1,1
Nico Collins,61441,WR,HST,17,2,3,0,0.0,0,0,11,4,22,3,17,228.5,0,0,13,1,0,83.3,91.4,88.9,,,91.2,59.5,74.5,7,0,1461,91,470,247,0,0,126,93,0,11,17,8.5,5.5,3.11,0
Ashtyn Davis,49560,S,NYJ,3,2,0,0,0.0,0,0,3,0,0,0,3,0.0,0,1,22,0,0,65.2,61.3,66.3,,63.8,,60.6,,4,0,0,0,0,2,0,0,0,2,0,3,3,1.5,1.5,,0
Chigoziem Okonkwo,84000,TE,TEN,17,2,0,0,0.0,0,1,6,6,7,0,3,18.8,0,1,31,0,0,80.0,62.1,44.5,,63.9,63.2,62.2,57.9,4,5,528,54,403,218,0,0,74,56,0,6,3,1.5,3.0,1.31,0
Tyler Boyd,10689,WR,CIN,17,2,0,0,0.0,0,0,11,3,11,0,2,15.9,0,1,7,0,0,81.5,59.5,62.7,57.3,66.2,64.4,59.1,30.4,6,2,667,67,577,213,0,0,91,69,0,11,2,1.0,5.5,1.16,0
Teddy Bridgewater,8667,QB,DET,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,11,0,0,65.2,60.6,68.2,,,,60.0,60.0,-1,0,0,0,0,3,0,0,0,2,0,-2,0,0.0,-1.0,,0
Marquise Brown,61568,WR,ARZ,14,2,0,1,126.1,29,1,23,3,5,0,8,37.7,1,1,1,0,0,79.9,67.1,63.6,,,68.1,62.2,48.3,29,4,574,51,460,282,0,0,94,53,0,23,8,4.0,11.5,1.25,0
Alec Ingold,34934,FB,MIA,18,2,0,0,,0,0,0,1,0,0,1,0.0,0,0,17,0,0,74.0,47.1,64.9,,77.2,52.0,53.5,40.2,0,1,119,13,148,241,0,0,15,15,0,0,1,0.5,0.0,0.8,0
DeAndre Hopkins,7808,WR,TEN,17,2,3,0,0.0,0,0,4,4,6,0,2,15.8,0,0,31,0,1,82.1,81.0,36.5,59.6,62.3,82.3,64.5,54.5,5,4,1057,75,505,215,5,1,133,76,0,9,10,5.0,4.5,2.09,0
John Metchie III,97400,WR,HST,18,2,0,0,0.0,0,1,13,3,3,0,5,35.7,0,0,13,0,0,75.5,57.8,62.7,,65.3,58.6,55.1,55.5,9,2,202,19,214,155,0,0,33,21,0,13,5,2.5,6.5,0.94,0
Case Keenum,7323,QB,HST,2,2,0,0,0.0,0,0,1,0,0,0,9,0.0,0,0,13,1,0,82.5,44.8,81.1,45.6,,,54.0,60.0,1,1,0,0,0,45,0,0,0,2,0,1,9,4.5,0.5,,0
Charlie Jones,55038,WR,CIN,8,2,0,0,0.0,0,0,13,1,0,0,6,0.0,0,1,7,0,0,85.6,65.8,77.7,,,67.9,62.2,37.6,7,0,64,7,30,14,0,0,9,9,0,13,6,3.0,6.5,2.13,0
Jake Funk,45835,HB,IND,1,2,0,0,0.0,0,0,10,0,0,0,4,0.0,0,0,14,0,0,66.7,63.5,76.5,,36.0,66.5,62.8,,7,0,12,1,8,2,0,0,1,3,0,10,4,2.0,5.0,1.5,2
Nick Bawden,27413,FB,NYJ,16,2,0,0,0.0,0,0,4,0,0,0,3,0.0,0,1,22,0,0,68.7,50.8,3.0,,55.3,55.9,61.8,50.8,3,1,21,3,35,71,0,0,3,5,1,4,3,1.5,2.0,0.6,0
Ben Skowronek,27948,WR,LA,18,2,0,0,0.0,0,0,9,0,0,0,6,0.0,1,1,26,0,0,72.0,55.9,47.7,,73.7,56.7,58.4,55.2,11,1,71,9,88,129,0,0,13,11,0,9,6,3.0,4.5,0.81,0
Jalen Reeves-Maybin,11879,LB,DET,3,2,0,0,0.0,0,0,3,0,0,0,5,0.0,0,1,11,0,1,66.7,71.2,66.3,70.7,,,59.8,,3,0,0,0,0,2,0,0,0,2,0,3,5,2.5,1.5,,0
Stefon Diggs,9579,WR,BUF,19,2,0,0,0.0,0,0,12,8,21,0,4,35.3,0,2,4,3,2,39.4,79.1,71.6,,,79.0,72.4,59.2,7,3,1256,117,665,370,0,0,175,119,0,12,4,2.0,6.0,1.89,0
D'Wayne Eskridge,29573,WR,SEA,3,2,0,0,0.0,0,0,5,0,0,0,5,0.0,1,1,29,0,0,75.1,60.4,74.7,,,55.6,59.5,82.8,10,0,0,0,6,11,0,0,1,2,0,5,5,2.5,2.5,0.0,0
Adam Prentice,35639,FB,NO,13,2,0,0,0.0,0,1,12,1,0,0,5,0.0,0,1,20,1,0,15.3,38.1,85.7,,33.9,37.9,48.5,43.1,7,1,12,2,37,79,0,0,3,4,0,12,5,2.5,6.0,0.32,0
Nathan Peterman,11926,QB,CHI,2,2,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,6,1,0,65.2,58.4,69.2,60.0,,,60.0,60.0,-2,0,0,0,0,3,0,0,0,2,0,-4,0,0.0,-2.0,,0
Mike Williams,11762,WR,LAC,3,1,0,0,0.0,0,0,3,0,4,0,2,40.0,0,0,27,0,0,74.5,74.6,82.5,,,73.5,56.6,75.0,3,0,249,19,107,54,0,0,25,20,0,3,2,2.0,3.0,2.33,0
Peyton Hendershot,60915,TE,DAL,9,1,0,0,,0,0,0,2,1,0,1,20.0,0,0,9,0,0,68.3,44.2,51.6,,85.1,41.4,57.6,56.9,0,2,38,4,65,87,0,0,6,5,0,0,1,1.0,0.0,0.58,0
Brock Wright,60994,TE,DET,16,1,0,0,,0,0,0,1,1,0,0,0.0,0,0,11,1,1,72.7,48.0,85.3,,64.0,50.1,59.2,45.9,0,0,120,14,155,264,0,0,15,15,0,0,0,0.0,0.0,0.77,0
Connor Heyward,57301,TE,PIT,18,1,0,0,,0,1,0,2,2,0,0,0.0,0,0,25,0,0,76.3,55.5,44.0,60.0,72.1,57.2,59.3,56.2,0,4,172,24,207,180,0,0,34,25,0,0,0,0.0,0.0,0.83,0
George Kittle,11901,TE,SF,19,1,0,0,0.0,0,0,2,7,17,0,0,0.0,0,1,28,0,0,81.7,87.7,78.1,,70.6,85.2,61.8,81.1,2,2,1132,73,568,444,0,0,101,74,0,2,0,0.0,2.0,1.99,1
Justin Jefferson,61398,WR,MIN,10,1,0,0,0.0,0,1,-12,2,10,0,-2,-29.0,0,0,18,1,0,48.1,91.1,88.4,49.2,,91.2,57.2,56.8,-12,1,1074,68,369,158,0,0,98,69,0,-12,-2,-2.0,-12.0,2.91,0
Trent Taylor,11932,WR,CHI,14,1,0,0,0.0,0,0,-2,0,0,0,1,0.0,0,0,6,0,0,87.3,51.8,80.8,,62.4,52.3,57.2,53.8,-2,0,0,0,60,56,0,0,1,1,0,-2,1,1.0,-2.0,0.0,0
Jalen Reagor,61697,WR,NE,11,1,0,1,100.0,17,0,17,1,0,0,8,0.0,1,1,19,0,0,75.7,51.4,57.6,,,53.5,63.1,33.5,17,1,138,7,198,105,0,0,22,8,0,17,8,8.0,17.0,0.7,0
Noah Brown,11993,WR,HST,11,1,1,0,0.0,0,1,-1,5,2,1,4,35.3,0,0,13,0,0,77.6,73.0,65.8,,66.9,73.6,,53.5,-1,2,567,33,297,140,0,0,55,34,0,-1,4,4.0,-1.0,1.91,0
Cameron Johnston,12255,P,HST,1,1,0,0,0.0,0,0,-23,0,0,0,9,0.0,0,0,13,0,0,61.9,60.0,65.7,,,,60.0,,-23,0,0,0,0,1,0,0,0,1,0,-23,9,9.0,-23.0,,0
C.J. Ham,11347,FB,MIN,17,1,0,0,0.0,0,0,7,1,3,0,4,150.0,0,0,18,0,0,70.3,57.6,88.3,,74.8,43.8,62.9,59.5,7,0,25,7,90,65,0,0,10,8,0,7,4,4.0,7.0,0.28,1
Joshua Palmer,62979,WR,LAC,10,1,1,0,0.0,0,0,6,3,2,1,5,38.5,0,0,27,1,0,29.7,67.6,88.3,,,67.6,,51.1,6,1,581,38,342,155,0,0,60,39,0,6,5,5.0,6.0,1.7,0
Kendrick Bourne,12270,WR,NE,8,1,0,0,0.0,0,0,4,0,8,0,4,84.2,0,1,19,1,0,29.3,67.2,13.1,,,69.7,62.0,46.5,4,3,406,37,235,124,0,0,55,38,0,4,4,4.0,4.0,1.73,0
Keisean Nixon,56167,CB,GB,1,1,1,0,0.0,0,1,11,0,0,1,12,1.2e3,1,1,12,0,0,27.1,78.8,64.9,,,,63.4,,11,5,0,0,0,1,0,0,0,1,0,11,12,12.0,11.0,,0
Gabe Davis,55410,WR,BUF,17,1,0,0,0.0,0,0,-2,4,7,0,0,0.0,0,0,4,1,1,36.2,67.9,89.9,,65.3,68.7,59.5,49.8,-2,0,746,45,555,367,0,0,78,46,0,-2,0,0.0,-2.0,1.34,0
Jonathan Williams,10790,HB,WAS,1,1,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,32,0,0,61.9,59.0,75.6,,82.1,53.1,59.7,60.0,-2,0,0,0,8,2,0,0,1,1,0,-2,0,0.0,-2.0,0.0,1
Demarcus Robinson,10760,WR,LA,14,1,0,1,100.0,23,0,23,0,3,0,12,120.0,1,1,26,2,0,20.7,70.0,44.6,,,69.2,63.1,71.8,23,2,415,29,259,175,0,0,45,30,0,23,12,12.0,23.0,1.6,0
Rakim Jarrett,129519,WR,TB,10,1,0,0,,0,1,0,0,0,0,1,0.0,0,0,30,0,0,68.3,55.9,16.1,,,58.4,57.2,57.7,0,1,60,4,51,59,0,0,7,5,0,0,1,1.0,0.0,1.18,0
Dyami Brown,77986,WR,WAS,17,1,0,0,,0,0,0,2,1,0,2,15.4,0,0,32,0,0,72.9,59.0,84.5,60.0,,58.6,56.2,63.1,0,1,168,12,166,76,0,0,23,13,0,0,2,2.0,0.0,1.01,0
Jake Bobo,77997,WR,SEA,17,1,0,0,0.0,0,0,3,1,1,0,2,10.0,0,1,29,0,0,75.5,73.5,85.5,,59.8,70.7,63.8,77.6,3,1,196,19,150,143,0,0,24,20,1,3,2,2.0,3.0,1.31,0
Kyle Trask,39987,QB,TB,2,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,30,0,0,64.5,86.0,69.2,82.7,,,60.0,60.0,-1,0,0,0,0,2,0,0,0,1,0,-1,0,0.0,-1.0,,0
Amani Hooker,51378,S,TEN,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,31,0,0,61.9,64.9,60.4,,,,63.1,,2,0,0,0,0,1,0,0,0,1,0,2,2,2.0,2.0,,0
Jason Cabinda,50714,FB,DET,7,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,11,0,0,64.6,43.2,79.3,,26.9,52.6,56.9,51.3,0,0,0,1,14,37,0,0,1,2,0,0,0,0.0,0.0,0.0,0
Ezekiel Turner,49167,LB,ARZ,3,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,1,0,0,61.9,65.6,67.9,,65.4,,63.1,60.0,2,1,0,0,0,2,0,0,0,1,0,2,2,2.0,2.0,,0
Sterling Shepard,10674,WR,NYG,15,1,0,0,0.0,0,0,6,3,0,0,5,0.0,0,0,21,0,0,76.3,50.1,82.4,,,52.6,,34.4,6,0,57,10,90,45,0,0,21,11,0,6,5,5.0,6.0,0.63,0
Steven Sims,48341,WR,HST,4,1,0,0,0.0,0,0,1,0,0,0,2,0.0,0,0,13,0,0,79.5,54.3,73.3,,,68.3,49.5,59.6,1,0,25,3,9,5,0,0,3,4,0,1,2,2.0,1.0,2.78,0
Jauan Jennings,48027,WR,SF,16,1,1,0,0.0,0,0,-1,1,7,1,2,53.3,0,0,28,0,0,76.8,74.1,66.3,60.0,73.0,72.4,59.7,77.2,-1,3,376,29,303,143,0,0,42,30,0,-1,2,2.0,-1.0,1.24,1
Braxton Berrios,47961,WR,MIA,17,1,1,0,0.0,0,1,11,1,1,1,9,64.3,1,1,17,0,0,90.1,57.6,87.0,,69.3,57.4,63.1,50.2,11,2,238,27,335,120,0,0,34,28,0,11,9,9.0,11.0,0.71,0
Christian Kirk,47546,WR,JAX,12,1,0,0,0.0,0,1,6,4,6,0,0,0.0,0,1,15,2,0,26.7,71.1,88.5,52.1,75.7,72.7,63.3,35.8,6,1,787,57,380,177,0,0,80,58,0,6,0,0.0,6.0,2.07,0
Jashaun Corbin,83773,HB,NYG,1,1,0,0,0.0,0,0,1,0,1,0,0,0.0,0,1,21,0,1,67.4,76.7,79.0,,73.3,79.3,60.0,60.0,1,0,12,3,10,2,0,0,3,4,0,1,0,0.0,1.0,1.2,0
Kyle Pitts,83964,TE,ATL,17,1,0,0,0.0,0,2,-4,2,2,0,1,3.7,0,0,2,0,0,79.7,68.1,65.1,,77.6,72.7,,31.2,-4,4,667,53,466,230,0,0,86,54,0,-4,1,1.0,-4.0,1.43,0
Khalil Shakir,84140,WR,BUF,19,1,0,0,0.0,0,0,10,1,6,0,5,60.0,1,1,4,0,1,82.9,76.7,87.9,,69.9,76.9,63.1,56.6,10,1,686,49,393,289,0,0,56,50,0,10,5,5.0,10.0,1.75,0
Rashod Bateman,84296,WR,BLT,18,1,1,1,100.0,18,1,18,4,3,1,4,43.2,1,1,3,0,1,78.0,61.0,74.6,,,60.1,63.3,60.5,18,1,408,36,389,281,0,0,61,37,0,18,4,4.0,18.0,1.05,0
Van Jefferson,47447,WR,ATL,17,1,0,0,0.0,0,0,4,3,0,0,2,0.0,0,0,2,0,0,75.0,50.1,39.5,,,51.9,56.6,46.5,4,4,209,20,376,226,0,0,42,21,0,4,2,2.0,4.0,0.56,0
