,player_id,season_x,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,season_y,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
364,00-0028119,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3.0,0,0.0,0.0,1.0,2.0,0.0,-0.16891263821162283,0,3.0,0.03333333333333333,0.006060606060606061,0.054242424242424245,0.0,0.30000000000000004,1.3,1,0.03333333333333333,0.006060606060606061,0.021505376344086023,0.054848484848484855,0.015,0.0,0.0,0.0,0.0075,0.012,0.1,0.015240328253223917,2013,KC,TE,,81,ACT,Richard Gordon,Richard,Gordon,1987-06-07,76.0,268.0,Miami (Fla.),,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d6n88ld1jh7hkg7lynur",,18,WC,I01,Richard,GOR319758,37256,3200474f-5231-9758-c5f8-9bf9595a3816,2011,2011,OAK,181,26.0
365,00-0028121,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,76,256.0,2,0.0,0.0,16.0,-4.5981095245696615,0,14,26,116.0,1,0.0,0.0,31.0,96.0,6.0,-5.795687968085986,0,13.928138528138529,0.7126321150062539,0.11914861630180489,1.1523522039206444,0.0,55.2,69.2,15,0.04753199268738574,0.0083829096809086,0.04933196300102775,0.0780043167758055,0.03292648311098496,0.06666666666666667,0.03614457831325301,0.03867403314917127,0.049796574888825815,0.0396745198221213,0.21206581352833637,0.06453899386319972,2013,JAX,RB,,30,ACT,Jordan Todman,Jordan,Todman,1990-02-24,70.0,198.0,Connecticut,14186,a686927a-781f-4814-a4ef-a5ab34a09062,24970,7249,6335,TodmJo00,13102,895,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhoxroo20gf8a3mbiczr",,17,REG,A01,Jordan,TOD628353,37258,3200544f-4462-8353-4b92-33a6ddef3162,2011,2011,SD,183,23.0
366,00-0028142,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,12,45.0,0,0.0,0.0,44.0,17.0,0.0,-2.948856352479197,0,11.914102564102564,0.31062523446494616,0.16645680389583054,0.5824576144245006,0.0,4.5,13.5,9,0.03333333333333333,0.016272189349112426,0.011604095563139932,0.06301775147928995,0.014970059880239521,0.0,0.0,0.0,0.0074850299401197605,0.011976047904191617,0.125,0.011737701497209038,2013,DEN,TE,,85,ACT,Virgil Green,Virgil,Green,1988-08-03,77.0,255.0,Nevada,14085,6ef43c53-53d7-4b0f-ad99-17664d663ae8,24991,7416,6356,GreeVi00,13016,868,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ic5ifab8fb39m4e9el3n",,21,SB,A01,Virgil,GRE378950,37279,32004752-4537-8950-715b-b122df41fad0,2011,2011,DEN,204,25.0
367,00-0028149,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,13.0,0,0.0,0.0,3.0,-0.5434916205370994,0,25,36,243.0,0,1.0,0.0,115.0,180.0,12.0,6.05818292486947,0,25.13015873015873,1.4183427202123737,0.549899021837722,2.512443395604966,0.0,25.6,50.6,13,0.10650887573964497,0.03618628067967275,0.1761252446183953,0.18871233815320568,0.09846029173419774,0.0,0.10619469026548672,0.09375,0.04923014586709887,0.0787682333873582,0.7189349112426036,0.05321722302854378,2013,SF,FB,,49,RES,Bruce Miller,Bruce,Miller,1987-08-06,74.0,248.0,Central Florida,14083,9be8224a-4a19-4f6a-a2be-ecbd3a24868c,24998,7505,6363,MillBr02,13446,982,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xmxfgtmbvqxhpp3ldkwq",,15,REG,A01,Bruce,MIL152896,37286,32004d49-4c15-2896-abb5-374ff19fc625,2011,2011,SF,211,26.0
368,00-0028156,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,9,30.0,0,1.0,0.0,44.0,15.0,2.0,0.9421314570354298,0,6.304761904761905,0.26816562980356085,0.16780630496787713,0.5197128581828553,0.0,3.0,9.0,6,0.04326923076923077,0.027620841180163214,0.021216407355021217,0.08700051909797672,0.019749835418038184,0.0,0.02857142857142857,0.02564102564102564,0.009874917709019092,0.015799868334430547,0.14423076923076922,0.018059234288466168,2013,GB,TE,,82,ACT,Ryan Taylor,Ryan,Taylor,1987-11-16,75.0,254.0,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kpecali8igsdprg56tsd",,18,WC,A01,Ryan,TAY682237,,32005441-5968-2237-2bf2-0b238cdfc6b5,2011,2011,GB,218,25.0
369,00-0028159,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,20,73.0,0,0.0,0.0,3.0,-5.8640796727268025,0,11,19,102.0,1,0.0,0.0,-1.0,112.0,3.0,-6.890222637157422,0,3.9094405594405592,0.5188428463689788,-0.019342805670861468,0.7647243055838652,0.0,23.5,34.5,5,0.10497237569060773,-0.0005263157894736842,0.20437956204379562,0.15703751090433263,0.07270135424091233,0.14285714285714285,0.05172413793103448,0.06153846153846154,0.1077792485490276,0.08673251196415843,0.56353591160221,0.08965230497375395,2013,NYG,RB,,33,RES,Da'Rel Scott,Da'Rel,Scott,1988-05-26,71.0,210.0,,14087,9b6f28b0-7329-495b-a0a5-6c5fb975a057,,7368,6373,ScotDa01,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvopxdgumla0ypn7yisg",,6,REG,A01,Da'Rel,SCO227251,,32005343-4f22-7251-f800-5a999f7bb4d2,2011,2011,NYG,221,25.0
370,00-0028174,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-9.0,0,0.0,0.0,0.0,-1.5105457394383848,0,8,13,76.0,0,0.0,0.0,75.0,35.0,4.0,1.3286509754252136,0,3.5964285714285715,0.37455934195064633,0.2943078060151231,0.7678544771365556,0.0,6.700000000000001,14.7,3,0.13131313131313133,0.10699001426533523,0.11326860841423948,0.28256170838196515,0.11585365853658537,0.0,0.13333333333333333,0.12903225806451613,0.057926829268292686,0.0926829268292683,0.7676767676767676,0.07871907464924494,2013,JAX,WR,,15,RES,Stephen Burton,Stephen,Burton,1989-12-11,73.0,224.0,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dqtroedmfgz72um28n78",,14,REG,I01,Stephen,BUR812711,,32004255-5281-2711-35c0-ab8e030e18ee,2011,2011,MIN,236,23.0
371,00-0028178,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,7.0,0,0.0,0.0,1.0,-4.734835944895167,0,18,21,128.0,1,0.0,0.0,26.0,116.0,6.0,2.628602291412106,0,13.32777777777778,0.5595238876887465,0.08268068249161899,0.897162309277253,0.0,19.5,37.5,11,0.05084745762711865,0.007512279687951459,0.08038808038808039,0.08228101019103914,0.04450625869262865,0.08333333333333333,0.044444444444444446,0.047619047619047616,0.06391979601298099,0.05227167362076959,0.3099273607748184,0.03915058882485593,2013,IND,FB,,39,ACT,Stanley Havili,Stanley,Havili,1987-11-14,72.0,243.0,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/il1h3ozkugeb4mq1p3qr",,19,DIV,A01,Stanley,HAV606770,,32004841-5660-6770-a5ed-f27beea41994,2011,2011,PHI,240,25.0
372,00-0028198,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,44,166.0,3,1.0,1.0,11.0,-6.623940734862117,0,5,8,13.0,0,0.0,0.0,-15.0,22.0,1.0,-3.3809605886926875,0,-1.8928571428571428,0.23376623376623376,-0.06081559482382007,0.30807843427267656,0.0,33.900000000000006,38.900000000000006,2,0.11764705882352941,-0.02830188679245283,0.09565217391304348,0.15382907880133184,0.02276707530647986,0.0,0.038461538461538464,0.034482758620689655,0.01138353765323993,0.01821366024518389,0.19117647058823528,0.18898173338515356,2013,MIN,RB,,44,ACT,Matt Asiata,Matthew,Asiata,1987-07-24,72.0,234.0,Utah,14360,65b991ed-ad0c-41d8-bbe0-95fc147c9441,25238,7666,6432,,13255,936,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zrj90d9ej6ubrnpjbewn",,17,REG,A01,Matt,ASI070576,37676,,2011,2011,,,26.0
373,00-0028202,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,2.0,0,0.0,0.0,1.0,-1.1559097276767716,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0033647375504710633,2013,BLT,RB,,38,CUT,Shaun Draughn,Kenneth,Draughn,1987-12-07,72.0,205.0,North Carolina,14518,bcce08ec-736e-40c1-bb8d-ebe2d489f331,25481,8022,6440,,13158,913,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bxkirs3zrup0djv8x2ns",,5,REG,A01,Shaun,DRA542186,37701,32004452-4154-2186-3aa6-18531944293d,2011,2011,,,25.0
374,00-0028237,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,17,83.0,0,0.0,0.0,132.0,27.0,4.0,-0.1299781872280137,0,4.412115052968711,0.5382259626338574,0.49804253724916925,1.1559687200252045,0.0,8.3,18.3,6,0.08629441624365482,0.08604954367666232,0.04753521126760563,0.1982812593068121,0.06905158069883527,0.0,0.07272727272727272,0.06666666666666667,0.034525790349417634,0.05524126455906822,0.4213197969543147,0.04325423087832088,2013,BUF,WR,,15,ACT,Chris Hogan,Chris,Hogan,1987-10-24,73.0,220.0,"Monmouth, N.J.",14402,8fc65820-f565-44e2-8635-3e1cdf165bf6,25178,8469,6468,HogaCh00,14828,1329,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fmpqnciwjqicsjzy63mc",,17,REG,A01,Chris,HOG008552,37737,3200484f-4700-8552-d771-1e9cfd53695f,2011,2011,,,25.0
375,00-0028238,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,7.0,0,0.0,0.0,44.0,5.0,0.0,-5.684177195769735,0,3.5,0.08513931888544891,0.1215105085833467,0.21276633433651604,0.0,0.7000000000000001,1.7000000000000002,2,0.0410958904109589,0.06885758998435054,0.025906735751295335,0.1167299076039188,0.015317286652078774,0.0,0.0,0.0,0.007658643326039387,0.01225382932166302,0.0958904109589041,0.013462147608489072,2013,NYJ,TE,,88,RES,Konrad Reuland,Konrad,Reuland,1987-04-04,77.0,260.0,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uhrl5b9e0cgoaf3zkxli",,11,REG,A01,Konrad,REU128541,,32005245-5512-8541-66a5-23c98d5d9738,2011,2011,,,26.0
376,00-0028249,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,40.0,0,0.0,0.0,2.0,2.6227832068689167,0,6,12,67.0,1,0.0,0.0,71.0,19.0,6.0,-5.780643748275168,0,3.3551724137931034,0.296078431372549,0.1808119063501188,0.5706859815039066,2.0,28.7,34.7,7,0.043795620437956206,0.029182079736950268,0.022144522144522144,0.08903909444649452,0.033234126984126984,0.1,0.06521739130434782,0.06862745098039216,0.06661706349206349,0.046587301587301594,0.24452554744525548,0.051192021716039184,2013,GB,WR,,10,ACT,Jeremy Ross,Jeremy,Ross,1988-03-16,72.0,215.0,California,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r5cp8mxbvtn7tomfavni",,3,REG,A01,Jeremy,ROS612742,37749,3200524f-5361-2742-22ac-bce682763ef4,2011,2011,,,25.0
377,00-0028249,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,40.0,0,0.0,0.0,2.0,2.6227832068689167,0,6,12,67.0,1,0.0,0.0,71.0,19.0,6.0,-5.780643748275168,0,3.3551724137931034,0.296078431372549,0.1808119063501188,0.5706859815039066,2.0,28.7,34.7,7,0.043795620437956206,0.029182079736950268,0.022144522144522144,0.08903909444649452,0.033234126984126984,0.1,0.06521739130434782,0.06862745098039216,0.06661706349206349,0.046587301587301594,0.24452554744525548,0.051192021716039184,2013,DET,WR,,12,ACT,Jeremy Ross,Jeremy,Ross,1988-03-16,72.0,215.0,California,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r5cp8mxbvtn7tomfavni",,17,REG,A01,Jeremy,ROS612742,37749,3200524f-5361-2742-22ac-bce682763ef4,2011,2011,,,25.0
378,00-0028263,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,25,52,431.0,1,0.0,0.0,750.0,111.0,21.0,6.181473678491173,0,4.437938508647517,1.5425696594427243,2.5823783295625296,4.121519319857857,0.0,49.1,74.10000000000001,10,0.16049382716049382,0.2756339581036384,0.11846318036286019,0.46124790722365144,0.2007452258965999,0.09090909090909091,0.20192307692307693,0.19130434782608696,0.1458271584028454,0.17877799889909812,1.3302469135802468,0.1013430345468968,2013,OAK,WR,,18,ACT,Andre Holmes,Andre,Holmes,1988-06-16,76.0,210.0,Hillsdale,14403,996974b8-2e0a-47d9-90a7-c3455192d06b,25234,7405,6489,,13264,940,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ujb4sism9jdte3o8ofve",,17,REG,A01,Andre,HOL497389,37763,3200484f-4c49-7389-b137-2b06c67d27e3,2011,2011,,,25.0
379,00-0028267,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,9,40.0,0,0.0,0.0,61.0,10.0,1.0,-1.9741144989966415,0,2.1923076923076925,0.23604111586015597,0.25707014770182685,0.5340107771815128,0.0,4.0,9.0,4,0.06040268456375839,0.06374085684430512,0.025510204081632654,0.1415967123210817,0.04926108374384237,0.0,0.024390243902439025,0.023809523809523808,0.024630541871921183,0.0394088669950739,0.2684563758389262,0.04123144584936778,2013,JAX,TE,,87,ACT,Allen Reisner,Allen,Reisner,1988-09-29,75.0,255.0,Iowa,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/onxfr5rajtibpckwkgol",,17,REG,I01,Allen,REI694855,37767,32005245-4969-4855-ec12-05933f8e9abc,2011,2011,,,24.0
380,00-0028270,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,11,46.0,0,0.0,0.0,103.0,13.0,3.0,-1.35467438865453,0,2.663980137509549,0.283497227204321,0.371799166764164,0.6855052575413964,0.0,4.6000000000000005,8.6,5,0.05527638190954774,0.07228070175438596,0.01849217638691323,0.14073913426783038,0.036249014972419225,0.0,0.046153846153846156,0.041666666666666664,0.018124507486209612,0.028999211977935382,0.23115577889447236,0.018608274190756446,2013,IND,TE,,47,ACT,Weslye Saunders,Weslye,Saunders,1989-01-16,77.0,261.0,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pppifsurahgumepesalk",,19,DIV,A01,Weslye,SAU771570,,32005341-5577-1570-20c8-e6e4cc254eb5,2011,2011,,,24.0
381,00-0028293,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.0,49.0,0.0,0.0,-1.0085229784017429,0,0.0,0.05555555555555555,0.21875,0.23645833333333333,0.0,0.0,0.0,1,0.05405405405405406,0.21397379912663755,0.0,0.25226012038239115,0.0,,0.0,0.0,,,0.0,0.0,2013,NYJ,WR,,18,DEV,Michael Campbell,Michael,Campbell,1989-08-12,74.0,205.0,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vfjgur9mvaonlcv9el3z",,8,REG,A01,Michael,CAM517755,,32004341-4d51-7755-8305-fb760a555baa,2011,2011,,,24.0
382,00-0028307,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,17,216.0,2,0.0,0.0,169.0,110.0,9.0,6.865723058581352,0,10.793128275233538,0.4057505008550556,0.6400453109360258,1.0566574689378014,0.0,33.6,45.599999999999994,8,0.054838709677419356,0.08399602385685885,0.11591148577449947,0.14945488360161613,0.10577864838393732,0.16666666666666666,0.08333333333333333,0.09166666666666666,0.136222657525302,0.11795625204048318,0.6967741935483871,0.06997299287994106,2013,ATL,WR,,19,ACT,D.J. Davis,Drew,Davis,1989-01-04,73.0,205.0,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tvkufylarqpg0meqnqcs",,17,REG,A01,D.J.,DAV286887,,32004441-5628-6887-97a2-6a3af9d5756f,2011,2011,,,24.0
383,00-0028345,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,6.0,0,0.0,0.0,10.0,7.0,0.0,-0.38702004309743643,0,0.6,0.06896551724137931,0.03875968992248062,0.1305800588078054,0.0,0.6000000000000001,1.6,1,0.06896551724137931,0.03875968992248062,0.09333333333333334,0.13445602780005345,0.026200873362445413,0.0,0.0,0.0,0.013100436681222707,0.02096069868995633,0.20689655172413793,0.017211703958691912,2013,IND,RB,,29,DEV,Robert Hughes,Robert,Hughes,1989-06-21,71.0,235.0,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xfbqkynhdjzwzxw2publ",,5,REG,A01,Robert,HUG592048,,32004855-4759-2048-96a4-8400797a5b88,2011,2011,,,24.0
384,00-0028347,2013,REG,1,1,11.0,1,0.0,0.0,0.0,0,0,10.0,1.0,1.0,4.245240559626836,0,1.1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.44,4.44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03645918870093612,2013,CLV,P,,5,ACT,Spencer Lanning,Spencer,Lanning,1988-05-21,71.0,200.0,South Carolina,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fs56vzwpahenlqxrlt58",,17,REG,A01,Spencer,LAN685634,37849,32004c41-4e68-5634-ed62-f4f12722b543,2011,2011,,,25.0
385,00-0028352,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,8,61.0,0,0.0,0.0,64.0,32.0,3.0,4.509126814532152,0,5.62719298245614,0.22179069620107356,0.21208020627708107,0.4811421886955671,0.0,6.1000000000000005,12.100000000000001,6,0.03404255319148936,0.031007751937984496,0.03547671840354767,0.07587003133762164,0.0328133405056482,0.0,0.03529411764705882,0.030612244897959183,0.0164066702528241,0.02625067240451856,0.25957446808510637,0.020402657403972617,2013,CIN,WR,,11,ACT,Dane Sanzenbacher,Dane,Sanzenbacher,1988-10-13,71.0,184.0,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jwt2ofzidwm2tuvh2fem",,18,WC,I01,Dane,SAN812129,,32005341-4e81-2129-8f7c-e1e7763fb5f4,2011,2011,,,24.0
386,00-0028362,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,7,37.0,2,0.0,0.0,52.0,4.0,2.0,-0.3612467714640091,0,3.433333333333333,0.16035353535353536,0.11968473918665541,0.3243096204609618,0.0,15.7,20.7,3,0.058823529411764705,0.04410517387616624,0.012903225806451613,0.12351943321858005,0.042382588774341354,0.3333333333333333,0.046511627906976744,0.08163265306122448,0.18785796105383734,0.10057273768613975,0.31092436974789917,0.0682222661657109,2013,TEN,WR,,14,ACT,Michael Preston,Michael,Preston,1989-06-01,77.0,213.0,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/irnf1vwzkrvehxzaisuz",,17,REG,I01,Michael,PRE581406,,32005052-4558-1406-db8d-30cc37f12333,2011,2011,,,24.0
387,00-0028434,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6.0,0,0.0,0.0,0.0,-0.33211516885785386,0,50,73,778.0,5,0.0,0.0,842.0,227.0,36.0,45.103060081351856,0,14.043902867903046,2.7291161616611608,3.2674166968218783,6.380865930267055,0.0,108.4,158.4,16,0.1738095238095238,0.21076345431789736,0.14963744232036916,0.4293250491686036,0.2217787913340935,0.18518518518518517,0.225,0.2192513368983957,0.20348198825963934,0.21446007010431184,1.8523809523809525,0.12194746404705448,2013,SEA,WR,,89,ACT,Doug Baldwin,Doug,Baldwin,1988-09-21,70.0,189.0,Stanford,14221,e1b29179-074b-4c91-8797-763b76ac618a,25105,7963,6615,,13460,988,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kccmcttfdtl7m3g49vb8",,21,SB,A01,Doug,BAL312014,37914,32004241-4c31-2014-c93d-20c503b6b7fe,2011,2011,,,24.0
388,00-0028442,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-2.0,0,0.0,0.0,0.0,-0.8356963819824159,0,5,7,82.0,0,0.0,0.0,144.0,12.0,3.0,2.4370935463230126,0,6.308333333333334,0.2851743084501705,0.5560446579403016,0.8169927232334669,0.0,8.0,13.0,7,0.038461538461538464,0.08062709966405375,0.018691588785046728,0.1221939874235507,0.05283505154639175,0.0,0.04225352112676056,0.03614457831325301,0.026417525773195876,0.042268041237113405,0.45054945054945056,0.02229922124258122,2013,SEA,WR,,83,ACT,Ricardo Lockette,Ricardo,Lockette,1986-05-21,74.0,211.0,Fort Valley State,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ndopq6pewcj9dfr27hlc",,21,SB,A01,Ricardo,LOC426540,37922,32004c4f-4342-6540-8ca3-7eb8ac2e10ad,2011,2011,,,27.0
389,00-0028492,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,5.0,0,0.0,0.0,-5.0,11.0,0.0,-0.7268715195823461,0,-0.8333333333333334,0.06142728093947606,-0.01797962807214279,0.07955518175871415,0.0,0.5,1.5,2,0.028985507246376812,-0.0075075075075075074,0.048458149779735685,0.03747225486355921,0.008547008547008548,0.0,0.0,0.0,0.004273504273504274,0.0068376068376068385,0.07246376811594203,0.009499683343888538,2013,NYG,FB,,45,RES,Henry Hynoski,Henry,Hynoski,1988-12-30,73.0,266.0,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u8ejhco2crpocjxnys3h",,3,REG,A01,Henry,HYN548472,,32004859-4e54-8472-e736-143026e69063,2011,2011,,,24.0
390,00-0028542,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,35.0,0,0.0,0.0,95.0,3.0,3.0,2.51143902252079,0,2.216666666666667,0.23548796107814843,0.3314868471911878,0.5852727346510541,0.0,3.5000000000000004,7.5,6,0.035555555555555556,0.05091103965702037,0.00528169014084507,0.09406216505894963,0.02503576537911302,0.0,0.04477611940298507,0.04,0.01251788268955651,0.02002861230329042,0.15555555555555556,0.016285937635716147,2013,HST,WR,,18,ACT,Lestar Jean,Lestar,Jean,1988-02-05,75.0,202.0,,14570,9dd8978c-53cc-4bd2-af51-c272618b800a,,7395,6705,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ayxscticwdszok6gjfqu",,17,REG,A01,Lestar,JEA408541,,32004a45-4140-8541-f23a-9c7398c5081a,2011,2011,,,25.0
391,00-0028543,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,9,67.0,1,0.0,0.0,100.0,34.0,3.0,3.357275999733247,0,3.8666666666666667,0.25344086021505374,0.27814306779883674,0.5748614377817663,0.0,12.700000000000001,16.700000000000003,5,0.05357142857142857,0.06662225183211193,0.043758043758043756,0.1336549443228324,0.044107965766951945,0.09090909090909091,0.047619047619047616,0.05405405405405406,0.06750852833802143,0.05346819079537975,0.39880952380952384,0.03283136083041718,2013,PHI,WR,,88,ACT,Jeff Maehl,Jeff,Maehl,1989-03-16,72.0,185.0,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uc7rgsravdmlh1atccsn",,18,WC,A01,Jeff,MAE601871,38023,32004d41-4560-1871-1dce-994f739f92b6,2011,2011,,,24.0
