player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Terrace Marshall Jr.,84271,WR,CAR,9,7.9,0,63.3,40.0,2,5,0,9.5,2,8,5,1,58.1,24.3,54.8,,56.6,0.0,0,1,14,0.0,0,229,1,19,94.8,217,28.4,65,60.3,30,0,71.6,164,139,48,2.5,7.3,0.64
Tommy Tremble,84025,TE,CAR,16,7.5,7,76.7,100.0,4,4,0,0.0,0,10,5,0,85.3,75.3,55.6,62.0,62.0,48.6,139,1,30,7.7,22,286,3,23,87.4,250,36.7,105,112.4,30,3,14.3,41,194,100,4.3,8.4,0.78
Emari Demercado,77763,HB,ARZ,14,1.0,3,72.4,0.0,0,2,0,8.7,2,4,1,0,59.2,84.9,73.4,74.7,44.7,0.0,0,0,22,21.4,47,220,0,21,74.5,164,5.5,12,79.5,29,0,5.0,11,119,110,5.2,5.7,0.73
Treylon Burks,99218,WR,TEN,11,17.7,1,55.2,28.6,2,7,2,20.0,4,8,31,0,31.9,75.7,52.4,74.6,52.6,0.0,0,0,70,0.7,2,287,4,16,92.7,266,31.0,89,79.8,29,0,68.6,197,221,72,4.5,13.8,0.83
David Bell,97989,WR,CLV,16,6.4,0,75.9,75.0,3,4,0,8.3,2,11,8,0,60.3,74.9,63.6,78.0,63.6,1.8,3,1,41,3.6,6,169,0,22,93.5,158,50.9,86,117.2,29,3,46.7,79,221,85,3.9,10.0,1.4
Mecole Hardman Jr.,42683,WR,KC,14,7.9,3,69.0,33.3,1,3,0,9.1,2,10,16,1,58.1,22.0,55.2,,60.4,0.6,1,2,52,0.0,0,154,1,20,92.2,142,55.2,85,69.0,29,1,41.6,64,186,122,6.1,9.3,1.31
David Montgomery,45719,HB,DET,17,-0.5,6,75.9,0.0,0,2,0,8.3,2,11,11,0,50.4,73.5,79.6,29.7,58.4,0.0,0,1,19,22.6,64,283,2,22,73.9,209,2.5,7,74.2,29,0,3.9,11,162,183,8.3,7.4,0.78
Daniel Bellinger,84041,TE,NYG,17,4.5,3,89.3,50.0,2,4,0,3.8,1,6,21,0,74.2,75.8,49.1,45.4,48.7,58.0,221,0,26,22.6,86,381,6,25,75.1,286,24.4,93,104.6,28,0,10.5,40,255,138,5.5,10.2,0.89
Brandon Johnson,40666,WR,DEN,13,11.9,4,67.9,42.9,3,7,0,9.5,2,12,10,0,46.6,74.4,64.1,,64.6,0.0,0,0,50,0.0,0,232,3,19,93.5,217,23.3,54,140.5,28,4,76.7,178,284,90,4.7,14.9,1.31
Mack Hollins,11873,WR,ATL,13,13.4,0,64.3,60.0,3,5,0,0.0,0,9,2,0,82.7,73.9,64.6,66.1,64.8,0.6,1,0,45,0.6,1,168,1,18,95.8,161,26.2,44,93.0,28,0,73.2,123,251,59,3.3,13.9,1.56
Latavius Murray,7962,HB,BUF,18,1.2,2,81.5,50.0,1,2,0,12.0,3,8,4,1,51.6,57.9,65.9,64.3,52.7,1.1,3,0,22,19.0,50,263,1,22,75.3,198,13.7,36,91.2,27,0,5.7,15,159,132,6.0,7.2,0.8
Kareem Hunt,11841,HB,CLV,16,-1.5,0,74.1,,0,0,0,4.8,1,6,8,0,71.5,90.2,69.8,58.4,67.0,12.3,25,0,13,21.2,43,203,0,20,74.4,151,2.0,4,90.5,27,1,2.5,5,93,122,6.1,4.7,0.62
Alex Erickson,11107,WR,LAC,8,12.1,0,59.3,40.0,2,5,0,0.0,0,12,27,0,81.7,74.0,62.6,67.9,63.7,0.4,1,0,27,0.9,2,231,1,16,96.1,222,48.1,111,100.4,27,1,51.5,119,237,62,3.9,14.8,1.07
Parris Campbell,47940,WR,NYG,10,3.0,2,74.1,66.7,2,3,0,4.8,1,2,21,0,71.3,78.3,51.4,67.1,50.9,1.3,2,2,17,0.7,1,151,0,20,93.4,141,80.8,122,49.0,27,0,17.2,26,104,68,3.4,5.2,0.74
John Bates,42275,TE,WAS,17,6.7,1,70.4,100.0,3,3,0,13.6,3,6,32,0,46.4,75.0,51.8,79.0,47.4,63.7,177,0,35,23.4,65,278,4,19,73.0,203,24.8,69,84.0,27,0,10.4,29,151,64,3.4,7.9,0.74
Deven Thompkins,84480,WR,TB,19,5.8,5,66.7,0.0,0,4,0,5.3,1,5,30,1,69.9,45.8,59.3,,56.9,0.7,1,1,26,0.0,0,150,1,18,94.0,141,64.7,97,68.0,27,1,34.0,51,87,82,4.6,4.8,0.62
Drew Sample,47259,TE,CIN,17,0.6,2,81.5,100.0,1,1,0,8.3,2,9,7,0,61.5,75.1,60.0,68.1,52.9,57.0,159,1,22,30.1,84,279,0,22,68.1,190,5.4,15,101.1,27,2,7.2,20,163,171,7.8,7.4,0.86
AJ Dillon,57165,HB,GB,15,-0.4,11,81.5,0.0,0,1,0,4.3,1,10,12,0,72.1,90.5,75.7,56.0,68.2,3.1,9,0,35,20.8,60,289,0,22,74.7,216,0.7,2,101.1,27,0,5.9,17,223,237,10.8,10.1,1.03
Khalil Herbert,41668,HB,CHI,12,1.5,6,76.9,100.0,1,1,0,0.0,0,10,6,1,84.1,72.8,77.9,53.3,67.5,0.5,1,2,23,16.9,31,183,0,20,79.8,146,6.0,11,68.4,26,1,2.2,4,134,134,6.7,6.7,0.92
Harrison Bryant,26394,TE,CLV,18,6.6,1,65.4,33.3,1,3,0,5.6,1,6,8,0,69.0,25.8,57.0,80.2,59.4,55.1,108,2,47,11.7,23,196,0,17,84.2,165,24.5,48,86.4,26,3,6.6,13,146,73,4.3,8.6,0.88
Bo Melton,61610,WR,GB,7,13.6,1,69.2,50.0,3,6,0,5.3,1,14,12,0,69.6,75.3,83.4,,82.6,1.0,1,0,37,0.0,0,96,0,18,94.8,91,33.3,32,124.5,26,2,63.5,61,244,38,2.1,13.6,2.68
Clyde Edwards-Helaire,57279,HB,KC,19,-2.2,9,80.8,33.3,1,3,0,4.5,1,8,16,0,71.3,63.4,65.5,59.1,65.9,3.1,6,1,48,16.9,33,195,0,21,79.5,155,4.6,9,94.7,26,1,6.7,13,195,250,11.9,9.3,1.26
Irv Smith Jr.,42060,TE,CIN,12,4.9,2,69.2,33.3,1,3,0,10.0,2,5,7,1,55.9,23.6,44.2,53.6,42.8,47.3,115,1,14,2.5,6,243,1,18,93.4,227,30.9,75,75.0,26,1,20.2,49,115,65,3.6,6.4,0.51
Trent Sherfield,48021,WR,BUF,18,12.1,2,46.2,28.6,2,7,0,7.7,1,5,4,0,61.8,71.9,51.1,65.4,52.8,0.0,0,1,12,0.4,1,246,1,12,95.1,234,34.6,85,52.2,26,1,65.0,160,93,50,4.2,7.8,0.4
Josh Oliver,47083,TE,MIN,17,2.9,3,84.6,50.0,1,2,1,4.3,1,12,18,1,72.1,25.0,75.1,57.6,67.9,91.1,204,0,33,31.3,70,224,4,22,63.4,142,4.9,11,126.4,26,2,4.0,9,213,160,7.3,9.7,1.5
Quez Watkins,61664,WR,PHI,9,10.4,1,72.0,57.1,4,7,0,0.0,0,8,24,0,82.7,74.5,59.2,,59.3,0.0,0,2,19,0.0,0,239,0,18,94.1,225,61.1,146,67.8,25,1,38.9,93,154,66,3.7,8.6,0.68
Foster Moreau,47043,TE,NO,15,4.7,1,84.0,0.0,0,2,0,4.5,1,9,20,0,71.3,75.2,55.3,52.3,61.8,57.5,119,0,23,22.7,47,207,4,21,74.4,154,24.6,51,112.2,25,1,16.4,34,193,101,4.8,9.2,1.25
Mike Williams,11762,WR,LAC,3,12.4,4,76.0,71.4,5,7,0,0.0,0,9,27,0,83.2,74.5,74.6,,73.5,0.9,1,0,49,0.0,0,113,0,19,94.7,107,28.3,32,120.3,25,1,70.8,80,249,105,5.5,13.1,2.33
Andrei Iosivas,109811,WR,CIN,15,9.4,0,60.0,40.0,2,5,1,11.8,2,11,7,0,51.5,73.8,61.2,,62.1,0.0,0,1,16,0.0,0,159,1,15,95.0,151,17.0,27,94.3,25,4,83.0,132,116,34,2.3,7.7,0.77
Donovan Peoples-Jones,61439,WR,DET,17,11.5,2,54.2,100.0,1,1,0,0.0,0,7,11,0,80.0,83.6,52.7,79.4,53.3,0.0,0,2,29,1.7,5,286,2,13,91.3,261,31.5,90,39.4,24,0,68.5,196,155,34,2.6,11.9,0.59
Jonathan Taylor,57488,HB,IND,10,-0.6,7,79.2,50.0,1,2,0,5.0,1,5,14,0,71.3,77.3,74.9,57.1,63.8,0.0,0,0,40,11.3,24,212,0,19,84.0,178,5.7,12,107.1,24,1,12.7,27,153,177,9.3,8.1,0.86
Jake Bobo,77997,WR,SEA,17,7.3,1,79.2,71.4,5,7,0,5.0,1,9,29,0,71.5,75.5,73.5,59.8,70.7,0.6,1,1,31,1.3,2,160,1,19,93.8,150,33.8,54,111.1,24,2,63.1,101,196,88,4.6,10.3,1.31
Stephen Sullivan,40411,TE,CAR,11,10.8,0,50.0,16.7,1,6,0,7.7,1,5,5,0,61.8,71.9,60.9,73.7,61.4,17.6,24,0,20,2.2,3,136,0,12,93.4,127,41.2,56,65.5,24,0,41.2,56,125,8,0.7,10.4,0.98
Ty Chandler,62942,HB,MIN,12,-1.8,5,87.5,0.0,0,1,0,0.0,0,7,18,0,72.1,89.0,76.3,49.3,72.9,2.6,5,0,19,32.1,62,193,0,21,63.2,122,2.6,5,94.3,24,0,1.0,2,159,208,9.9,7.6,1.3
Rico Dowdle,40693,HB,DAL,17,0.3,7,79.2,0.0,0,1,0,9.5,2,8,9,0,56.9,88.5,66.6,34.1,59.6,0.0,0,0,32,13.9,21,151,0,19,80.8,122,7.3,11,121.9,24,2,6.6,10,158,180,9.5,8.3,1.3
Malik Heath,124173,WR,GB,13,9.3,0,62.5,44.4,4,9,0,11.8,2,6,12,0,51.2,73.7,60.1,28.9,59.2,1.7,2,0,16,0.8,1,121,0,15,96.7,117,32.2,39,89.8,24,1,66.1,80,125,36,2.4,8.3,1.07
KhaDarel Hodge,26104,WR,ATL,17,14.0,7,60.9,50.0,1,2,0,12.5,2,13,2,0,49.6,22.4,62.4,68.1,64.9,0.0,0,2,52,0.5,1,191,0,14,95.8,183,25.7,49,58.6,23,0,74.3,142,232,85,6.1,16.6,1.27
Ameer Abdullah,9487,HB,LV,17,3.0,3,82.6,0.0,0,1,0,0.0,0,4,23,0,83.6,78.7,55.5,17.7,61.8,0.5,1,2,18,24.2,48,198,0,19,72.2,143,6.6,13,54.2,23,0,4.0,8,131,89,4.7,6.9,0.92
Johnny Mundt,12206,TE,MIN,16,5.4,2,73.9,25.0,1,4,0,5.6,1,8,18,0,69.9,74.1,70.8,56.1,72.5,64.1,84,1,32,7.6,10,131,1,17,87.8,115,25.2,33,91.2,23,1,10.7,14,172,95,5.6,10.1,1.5
Dyami Brown,77986,WR,WAS,17,16.9,1,52.2,50.0,2,4,0,14.3,2,8,32,0,45.7,72.9,59.0,,58.6,0.0,0,2,35,0.0,0,178,1,12,93.3,166,32.6,58,54.3,23,1,67.4,120,168,77,6.4,14.0,1.01
Deonte Harty,91470,WR,BUF,18,9.9,5,73.9,50.0,1,2,0,0.0,0,10,4,0,82.2,62.8,68.9,,69.7,0.0,0,2,43,0.0,0,136,0,17,93.4,127,52.9,72,75.8,23,1,42.6,58,187,110,6.5,11.0,1.47
Kyle Philips,84463,WR,TEN,9,8.8,3,68.2,0.0,0,1,0,6.3,1,9,31,0,65.6,76.3,72.8,,71.9,0.8,1,0,29,0.0,0,118,0,15,94.1,111,78.8,93,93.2,22,0,20.3,24,181,87,5.8,12.1,1.63
Xavier Hutchinson,122518,WR,HST,16,9.5,3,54.5,14.3,1,7,0,7.7,1,3,13,0,63.2,74.7,47.3,,47.2,0.0,0,0,34,0.0,0,201,3,12,94.5,190,36.3,73,66.3,22,0,63.2,127,99,37,3.1,8.3,0.52
Julio Jones,6158,WR,PHI,12,9.9,1,63.6,40.0,2,5,0,6.7,1,5,24,1,64.4,22.2,55.0,,54.8,0.0,0,2,22,0.0,0,176,0,14,96.6,170,52.3,92,75.0,22,3,47.7,84,96,25,1.8,6.9,0.56
Tyquan Thornton,78092,WR,NE,9,10.8,0,59.1,33.3,1,3,0,13.3,2,3,19,0,47.7,73.8,57.6,,54.4,0.0,0,0,15,0.0,0,141,0,13,97.2,137,22.7,32,68.6,22,0,77.3,109,91,48,3.7,7.0,0.66
Tyler Allgeier,83639,HB,ATL,17,-0.9,4,81.8,100.0,1,1,0,0.0,0,6,2,0,83.2,90.6,82.9,90.3,81.0,0.7,1,0,75,21.9,32,146,0,18,74.0,108,0.7,1,118.4,22,1,2.1,3,193,215,11.9,10.7,1.79
Jalen Reagor,61697,WR,NE,10,17.1,0,31.8,33.3,2,6,0,12.5,1,5,19,0,52.1,75.7,51.4,,53.5,0.0,0,3,39,0.0,0,204,1,7,97.1,198,13.2,27,15.2,22,0,86.8,177,138,20,2.9,19.7,0.7
Will Mallory,77888,TE,IND,12,6.5,0,81.8,33.3,1,3,0,0.0,0,11,14,1,82.7,23.6,66.9,13.8,66.6,27.8,37,0,43,0.0,0,133,0,18,96.2,128,59.4,79,105.9,22,0,12.8,17,207,87,4.8,11.5,1.62
Jalen Guyton,34164,WR,LAC,8,12.6,2,45.5,28.6,2,7,0,23.1,3,6,27,0,29.5,71.1,49.6,,52.3,0.0,0,1,18,0.0,0,185,0,10,96.8,179,56.2,104,53.0,22,1,43.8,81,89,32,3.2,8.9,0.5
Jordan Akins,47050,TE,CLV,18,5.5,1,71.4,75.0,3,4,0,11.8,2,6,8,0,51.5,73.0,53.6,43.5,57.8,57.7,79,0,28,5.1,7,137,0,15,93.4,128,34.3,47,87.8,21,0,8.0,11,132,58,3.9,8.8,1.03
Sterling Shepard,10674,WR,NYG,13,7.2,0,47.6,0.0,0,5,0,23.1,3,4,21,0,29.8,76.3,50.1,,52.6,1.0,1,1,13,0.0,0,97,0,10,92.8,90,30.9,30,50.3,21,1,68.0,66,57,33,3.3,5.7,0.63
Salvon Ahmed,57472,HB,MIA,8,0.9,2,76.2,33.3,1,3,0,0.0,0,4,17,0,66.7,79.7,61.0,36.4,58.8,0.0,0,1,20,4.0,4,99,0,16,92.9,92,30.3,30,79.1,21,1,6.1,6,88,107,6.7,5.5,0.96
Mo Alie-Cox,12078,TE,IND,17,10.3,2,61.9,50.0,3,6,0,13.3,2,9,14,0,49.6,72.7,60.8,56.7,58.4,84.5,174,1,35,19.4,40,206,0,13,75.2,155,12.1,25,105.4,21,3,1.9,4,161,79,6.1,12.4,1.04
Byron Pringle,42345,WR,WAS,16,13.3,0,66.7,66.7,2,3,0,0.0,0,7,32,0,80.6,26.3,67.9,61.6,69.0,0.9,1,1,26,0.9,1,112,1,14,92.9,104,50.0,56,69.7,21,0,49.1,55,161,34,2.4,11.5,1.55
Brevin Jordan,77887,TE,HST,15,5.4,2,85.7,,0,0,0,5.3,1,14,13,0,68.7,73.9,69.9,61.9,74.8,62.6,119,0,76,14.2,27,190,2,18,82.1,156,24.7,47,158.3,21,3,9.5,18,295,205,11.4,16.4,1.89
Jeremy Ruckert,84029,TE,NYJ,14,6.5,1,76.2,66.7,2,3,1,5.9,1,6,22,0,66.7,73.3,57.5,36.3,62.2,59.0,98,0,23,14.5,24,166,3,16,82.5,137,31.3,52,95.5,21,0,9.0,15,151,49,3.1,9.4,1.1
Dalvin Cook,11796,HB,BLT,15,-1.5,2,75.0,100.0,1,1,0,0.0,0,3,3,0,81.1,34.2,53.8,61.0,62.4,3.9,5,0,15,26.0,33,127,0,15,70.1,89,5.5,7,80.8,20,0,6.3,8,78,109,7.3,5.2,0.88
Kyle Juszczyk,7912,FB,SF,20,5.5,1,90.0,0.0,0,2,0,0.0,0,12,28,0,82.7,76.8,56.0,74.8,54.9,36.7,106,0,23,8.3,24,289,1,18,88.6,256,26.0,75,138.1,20,2,20.8,60,183,85,4.7,10.2,0.71
Jamison Crowder,9538,WR,WAS,12,6.5,2,80.0,100.0,2,2,0,5.9,1,8,32,0,66.7,58.8,70.5,,70.8,0.0,0,0,26,0.0,0,96,0,16,94.8,91,87.5,84,116.5,20,1,11.5,11,159,82,5.1,9.9,1.75
Lil'Jordan Humphrey,42247,WR,DEN,17,9.9,3,65.0,50.0,1,2,0,7.1,1,9,10,0,63.2,72.3,60.4,46.2,58.8,2.1,5,0,54,1.7,4,242,1,13,91.7,222,63.6,154,129.6,20,3,34.3,83,162,98,7.5,12.5,0.73
Matt Breida,12271,HB,NYG,17,0.2,3,85.0,100.0,1,1,0,10.5,2,2,21,1,54.3,54.1,52.4,63.3,37.0,3.4,7,0,22,17.7,36,203,0,17,76.8,156,5.9,12,85.0,20,0,8.4,17,88,91,5.4,5.2,0.56
Chase Edmonds,45851,HB,TB,15,-2.0,1,85.0,,0,0,0,10.5,2,6,30,0,55.6,85.2,58.2,63.4,54.6,0.0,0,0,14,10.3,12,117,0,17,83.8,98,6.8,8,89.0,20,0,10.3,12,107,142,8.4,6.3,1.09
Jamal Agnew,11920,WR,JAX,10,11.6,0,70.0,66.7,2,3,0,0.0,0,8,15,1,80.6,51.9,59.9,,62.5,0.0,0,1,65,0.0,0,156,3,14,96.2,150,50.0,78,103.1,20,1,50.0,78,225,81,5.8,16.1,1.5
Olamide Zaccheaus,44920,WR,PHI,18,12.5,0,57.9,40.0,2,5,0,8.3,1,7,24,0,61.8,74.7,51.1,,51.8,0.0,0,0,34,0.0,0,350,0,11,96.3,337,66.6,233,122.5,19,2,32.9,115,169,54,4.9,15.4,0.5
Chase Claypool,42312,WR,MIA,11,12.6,2,42.1,0.0,0,5,0,11.1,1,4,17,0,54.5,70.1,55.1,70.4,58.1,0.0,0,3,20,1.6,2,123,2,8,95.1,117,25.2,31,32.0,19,1,74.8,92,77,26,3.3,9.6,0.66
Parker Washington,129799,WR,JAX,7,7.9,2,84.2,100.0,3,3,0,5.9,1,5,15,1,66.7,34.4,51.1,,53.4,0.0,0,0,19,0.0,0,186,0,16,95.2,177,75.8,141,130.7,19,2,24.2,45,132,38,2.4,8.3,0.75
Jeff Wilson Jr.,29413,HB,MIA,10,2.3,0,78.9,50.0,1,2,0,6.3,1,3,17,0,65.6,82.6,59.5,27.1,50.0,0.0,0,0,12,9.3,10,108,0,15,88.9,96,19.4,21,86.6,19,0,4.6,5,91,85,5.7,6.1,0.95
Will Dissly,30762,TE,SEA,16,3.1,7,89.5,100.0,1,1,0,5.6,1,8,29,0,67.7,73.6,71.3,83.5,60.3,69.1,132,0,21,22.0,42,191,3,17,75.9,145,15.2,29,121.9,19,1,3.1,6,172,128,7.5,10.1,1.19
Andrew Ogletree,138351,TE,IND,12,11.9,2,47.4,25.0,1,4,0,10.0,1,8,14,0,58.9,71.1,66.2,80.1,62.3,64.8,103,0,33,13.2,21,159,0,9,82.4,131,30.2,48,108.9,19,2,4.4,7,147,30,3.3,16.3,1.12
Jamaal Williams,11889,HB,NO,13,-1.8,0,94.7,100.0,1,1,0,0.0,0,1,20,0,82.7,68.2,59.4,38.0,61.5,0.6,1,0,12,31.8,57,179,0,18,67.0,120,0.0,0,80.3,19,0,0.0,0,62,91,5.1,3.4,0.52
Stone Smartt,60492,TE,LAC,16,10.7,2,57.9,33.3,1,3,0,8.3,1,6,27,0,60.2,71.5,44.1,48.1,50.9,43.5,77,0,51,5.6,10,177,2,11,89.8,159,39.5,70,101.9,19,1,14.1,25,155,55,5.0,14.1,0.97
Ray-Ray McCloud III,47895,WR,SF,14,7.8,1,77.8,50.0,1,2,0,0.0,0,8,28,0,80.6,59.1,63.1,,59.8,0.0,0,1,41,0.0,0,155,0,14,92.3,143,34.8,54,80.8,18,0,64.5,100,161,88,6.3,11.5,1.13
Richie James,28991,WR,KC,13,8.1,2,61.1,25.0,1,4,0,15.4,2,6,16,0,43.5,58.5,56.3,,56.0,0.8,1,0,45,0.0,0,132,0,11,98.5,130,50.8,67,80.8,18,0,47.0,62,120,63,5.7,10.9,0.92
Samori Toure,25276,WR,GB,11,18.2,0,44.4,20.0,1,5,0,11.1,1,4,12,0,56.7,71.8,60.6,,61.0,4.5,4,1,35,0.0,0,89,1,8,93.3,83,42.7,38,34.0,18,0,52.8,47,78,19,2.4,9.8,0.94
A.T. Perry,77975,WR,NO,10,17.3,0,66.7,66.7,4,6,0,7.7,1,10,20,0,61.8,71.9,61.0,,61.5,0.0,0,0,44,0.0,0,215,0,12,96.7,208,25.1,54,149.3,18,4,74.9,161,246,19,1.6,20.5,1.18
KaVontae Turpin,47658,WR,DAL,16,9.3,3,66.7,66.7,2,3,0,20.0,3,9,9,0,31.0,62.1,67.7,66.2,69.8,0.0,0,0,34,1.0,1,102,1,12,94.1,96,74.5,76,126.6,18,3,21.6,22,127,39,3.3,10.6,1.32
Dameon Pierce,83659,HB,HST,13,0.5,1,76.5,50.0,1,2,0,7.1,1,3,13,0,64.4,75.5,65.9,87.8,63.3,0.0,0,0,27,17.1,24,140,0,13,79.3,111,8.6,12,90.6,17,0,7.1,10,101,96,7.4,7.8,0.91
Derius Davis,78196,WR,LAC,16,-2.1,3,88.2,,0,0,0,6.3,1,0,27,0,65.6,69.1,60.5,,61.0,0.0,0,0,18,0.0,0,80,1,15,91.3,73,70.0,56,82.8,17,0,21.3,17,66,114,7.6,4.4,0.9
Tim Jones,61669,WR,JAX,16,7.6,1,64.7,50.0,2,4,0,0.0,0,4,15,0,78.7,71.5,52.0,81.0,51.8,2.0,4,0,15,2.5,5,199,0,11,92.5,184,33.7,67,76.3,17,0,63.3,126,83,32,2.9,7.5,0.45
Randall Cobb,6216,WR,NYJ,11,9.2,0,29.4,0.0,0,3,0,28.6,2,3,22,0,29.7,70.3,47.6,,50.0,0.0,0,2,15,0.0,0,158,0,5,95.6,151,74.7,118,19.6,17,1,25.3,40,39,25,5.0,7.8,0.26
Elijah Higgins,98027,TE,ARZ,11,7.4,0,82.4,100.0,1,1,0,6.7,1,9,1,0,64.4,72.7,63.6,68.4,70.4,36.0,36,0,26,1.0,1,100,2,14,91.0,91,51.0,51,126.2,17,1,12.0,12,163,71,5.1,11.6,1.79
Robert Tonyan,12193,TE,CHI,17,9.4,1,64.7,0.0,0,1,0,8.3,1,6,6,0,61.8,71.9,49.6,59.7,54.9,32.8,60,1,24,4.4,8,183,1,11,89.6,164,43.7,80,58.9,17,0,20.8,38,112,60,5.5,10.2,0.68
Patrick Taylor,40448,HB,GB,13,-0.6,1,64.7,0.0,0,1,1,0.0,0,4,12,0,78.7,81.6,60.4,59.6,53.4,7.5,14,0,16,24.6,46,187,1,11,72.7,136,2.1,4,68.5,17,0,9.1,17,49,60,5.5,4.5,0.36
Zamir White,83665,HB,LV,13,0.2,3,88.2,100.0,1,1,0,0.0,0,4,23,0,81.1,67.0,71.7,46.4,69.7,0.0,0,0,15,16.2,18,111,0,15,81.1,90,0.9,1,90.7,17,0,4.5,5,98,92,6.1,6.5,1.09
Scott Miller,47481,WR,ATL,17,12.5,1,68.8,60.0,3,5,0,0.0,0,6,2,0,78.7,74.1,64.4,,63.4,0.0,0,0,56,0.0,0,134,0,11,95.5,128,48.5,65,140.9,16,2,50.7,68,161,81,7.4,14.6,1.26
Pharaoh Brown,12247,TE,NE,17,6.9,4,86.7,60.0,3,5,0,0.0,0,8,19,1,80.6,21.9,73.3,60.1,76.5,83.4,131,0,58,25.5,40,157,0,13,72.6,114,8.9,14,141.0,15,1,5.1,8,208,121,9.3,16.0,1.82
River Cracraft,47417,WR,MIA,11,9.5,0,73.3,0.0,0,1,0,8.3,1,10,17,0,60.2,71.5,66.7,,68.1,0.0,0,0,24,0.0,0,96,0,11,96.9,93,26.0,25,128.2,15,1,72.9,70,154,66,6.0,14.0,1.66
Gus Edwards,46027,HB,BLT,19,2.1,0,93.3,,0,0,0,0.0,0,6,3,1,81.1,54.3,73.7,55.1,54.5,0.0,0,0,80,21.9,52,237,2,14,75.9,180,2.5,6,118.8,15,0,1.7,4,195,166,11.9,13.9,1.08
Josh Whyle,54037,TE,TEN,11,9.8,1,60.0,100.0,2,2,0,10.0,1,8,31,0,56.7,70.6,62.0,79.0,76.9,49.4,41,1,24,27.7,23,83,1,9,69.9,58,39.8,33,72.6,15,1,1.2,1,94,40,4.4,10.4,1.62
D'Onta Foreman,11844,HB,CHI,9,1.4,4,73.3,0.0,0,1,0,8.3,1,6,6,0,60.2,67.8,74.0,29.5,58.3,0.0,0,0,17,22.7,29,128,1,11,75.0,96,4.7,6,106.8,15,1,5.5,7,77,69,6.3,7.0,0.8
Brock Wright,60994,TE,DET,16,2.7,1,93.3,,0,0,0,6.7,1,3,11,0,64.7,72.7,48.0,64.0,50.1,65.4,140,0,29,26.2,56,214,0,14,72.4,155,15.0,32,122.2,15,1,17.3,37,120,78,5.6,8.6,0.77
Luke Farrell,42353,TE,JAX,17,4.8,3,86.7,0.0,0,1,0,0.0,0,5,15,0,80.6,72.7,58.1,67.6,68.4,76.8,129,0,42,29.8,50,168,2,13,67.9,114,19.0,32,109.7,15,0,1.8,3,155,97,7.5,11.9,1.36
Lynn Bowden,61361,WR,NO,14,4.5,6,73.3,,0,0,0,15.4,2,2,20,0,31.0,28.3,50.3,65.6,50.6,3.7,5,0,17,0.7,1,134,0,11,94.8,127,38.1,51,86.3,15,0,57.5,77,83,59,5.4,7.5,0.65
Cole Turner,84330,TE,WAS,12,7.6,2,73.3,75.0,3,4,0,8.3,1,4,32,0,60.2,71.5,64.7,17.1,62.1,25.6,23,0,29,2.2,2,90,0,11,92.2,83,46.7,42,96.5,15,0,27.8,25,120,51,4.6,10.9,1.45
Luke Schoonmaker,84005,TE,DAL,18,6.1,2,60.0,75.0,3,4,0,30.8,4,4,9,0,27.8,70.6,49.8,58.1,43.6,74.7,121,0,18,22.8,37,162,1,9,71.0,115,18.5,30,111.7,15,2,6.2,10,72,33,3.7,8.0,0.63
Chase Brown,77787,HB,CIN,10,-2.9,7,93.3,,0,0,0,6.7,1,4,7,0,64.7,48.0,63.9,26.7,81.1,0.0,0,0,54,18.2,8,44,1,14,79.5,35,13.6,6,132.2,15,1,4.5,2,156,192,13.7,11.1,4.46
Alec Ingold,34934,FB,MIA,18,1.7,0,86.7,,0,0,0,7.1,1,5,17,0,63.5,74.0,47.1,77.2,52.0,26.6,49,0,23,16.3,30,184,1,13,80.4,148,24.5,45,99.7,15,0,18.5,34,119,99,7.6,9.2,0.8
Darrell Henderson,41193,HB,LA,4,-0.5,2,71.4,0.0,0,1,0,9.1,1,3,26,0,60.6,82.9,55.2,69.0,58.4,0.0,0,0,32,26.9,21,78,0,10,66.7,52,16.7,13,92.3,14,0,3.8,3,103,130,13.0,10.3,1.98
Marquise Goodwin,7859,WR,CLV,13,28.4,1,28.6,0.0,0,3,0,20.0,1,1,8,0,41.6,71.1,50.5,,49.5,0.0,0,2,57,0.0,0,91,0,4,94.5,86,38.5,35,7.4,14,0,61.5,56,67,21,5.3,16.8,0.78
Isaiah McKenzie,11927,WR,IND,12,2.4,3,78.6,50.0,1,2,0,8.3,1,4,14,0,60.2,57.4,64.7,,66.4,0.0,0,0,30,0.0,0,61,0,11,90.2,55,75.4,46,91.1,14,0,16.4,10,82,74,6.7,7.5,1.49
Ben Skowronek,27948,WR,LA,15,7.2,0,69.2,0.0,0,1,0,0.0,0,3,26,0,77.3,72.0,55.9,73.7,56.7,2.1,2,0,20,2.1,2,96,1,9,91.7,88,43.8,42,108.2,13,1,54.2,52,71,33,3.7,7.9,0.81
