team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Year,weighted_grade,weighted_average_grade,merge_player_y
Cardinals,00-0032132,53.07768806114611,Cardinals,-0.081,33.30%,Max Garcia,G,0.9132571732199788,2019.0,max garcia,max garcia,max garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0035536,45.19716284281021,Cardinals,-0.081,33.30%,Lamont Gaillard,G,0.288009564293305,2019.0,lamont gaillard,,lamont gaillard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0029146,5.451806826945184,Cardinals,-0.081,33.30%,J.R. Sweezy,G,2.1253985122210417,2019.0,jr sweezy,jr sweezy,jr sweezy,1111.0,J.R. Sweezy,ARZ,G,100.0,0.0,1.0,61.6,71.0,52.2,1.0,26.0,602.0,100.0,100.0,97.6,7.0,28.0,1.0,1001.0,0.0,0.0,0.0,1001.0,647.0,647.0,1000.0,1.0,354.0,0.0,2019.0,61661.6,MISSING,jr sweezy
Chargers,00-0033910,140.38837704451873,Chargers,0.0,31.30%,Dan Feeney,G,0.5441859723698194,2019.0,dan feeney,dan feeney,dan feeney,1108.0,Dan Feeney,LAC,G,100.0,1.0,27.0,51.7,57.0,49.5,8.0,30.0,619.0,100.0,100.0,96.1,7.0,43.0,5.0,1032.0,116.0,916.0,0.0,1032.0,669.0,669.0,0.0,0.0,363.0,0.0,2019.0,53354.4,MISSING,dan feeney
Chargers,00-0031353,62.08858018720172,Chargers,0.0,31.30%,Michael Schofield,G,2.3910733262486716,2019.0,michael schofield,michael schofield,michael schofield,1104.0,Michael Schofield III,LAC,G,100.0,0.0,27.0,63.6,76.9,50.3,7.0,18.0,636.0,100.0,100.0,97.9,1.0,26.0,1.0,1057.0,0.0,0.0,0.0,1057.0,688.0,688.0,1057.0,0.0,369.0,0.0,2019.0,67225.2,MISSING,michael schofield
Chargers,00-0032976,38.893825083587586,Chargers,0.0,31.30%,Spencer Drango,G,0.1411195536663124,2019.0,spencer drango,spencer drango,spencer drango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0033542,0.0,Chargers,0.0,31.30%,Forrest Lamp,G,0.9661269925611052,2019.0,forrest lamp,forrest lamp,forrest lamp,1188.0,Forrest Lamp,LAC,G,100.0,0.0,27.0,59.3,60.4,56.3,0.0,10.0,101.0,100.0,100.0,95.0,1.0,10.0,0.0,157.0,0.0,141.0,6.0,157.0,109.0,109.0,0.0,0.0,48.0,10.0,2019.0,9310.1,MISSING,forrest lamp
Chargers,00-0031128,0.0,Chargers,0.0,31.30%,Ryan Groy,G,0.2419202975557917,2019.0,ryan groy,ryan groy,ryan groy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0035431,0.0,Chargers,0.0,31.30%,Koda Martin,G,0.2024442082890542,2019.0,koda martin,zack martin,zack martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0031022,16.23636517303928,Chiefs,0.133,79.00%,Laurent Duvernay-Tardif,G,4.385228480340063,2019.0,laurent duvernaytardif,laurent duvernaytardif,laurent duvernaytardif,1126.0,Laurent Duvernay-Tardif,KC,G,100.0,1.0,16.0,57.2,70.5,48.5,1.0,17.0,528.0,100.0,100.0,97.9,3.0,20.0,2.0,899.0,0.0,0.0,0.0,899.0,592.0,592.0,898.0,0.0,307.0,0.0,2019.0,51422.8,MISSING,laurent duvernaytardif
Chiefs,00-0034824,0.0,Chiefs,0.133,79.00%,Martinas Rankin,G,0.3368756641870351,2019.0,martinas rankin,,martinas rankin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0034342,574.8878363614433,Colts,0.009,43.80%,Quenton Nelson,G,2.884854941551541,2019.0,quenton nelson,quenton nelson,quenton nelson,1106.0,Quenton Nelson,IND,G,99.8,0.0,14.0,91.2,82.8,90.1,2.0,18.0,559.0,99.8,99.8,98.2,3.0,20.0,0.0,1042.0,0.0,1042.0,0.0,1044.0,603.0,604.0,0.0,0.0,439.0,0.0,2019.0,95212.8,MISSING,quenton nelson
Colts,00-0031581,52.297717417813494,Colts,0.009,43.80%,Mark Glowinski,G,1.8065887353878851,2019.0,mark glowinski,mark glowinski,mark glowinski,1097.0,Mark Glowinski,IND,G,100.0,0.0,14.0,60.5,56.9,64.9,13.0,26.0,576.0,100.0,100.0,96.1,10.0,42.0,3.0,1076.0,0.0,0.0,0.0,1076.0,621.0,621.0,1076.0,0.0,455.0,0.0,2019.0,65098.0,73.65354653546535,mark glowinski
Colts,00-0032419,45.57931474036618,Colts,0.009,43.80%,Joe Haeg,G,1.1081849096705632,2019.0,joe haeg,joe haeg,joe haeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0033245,0.0,Colts,0.009,43.80%,Jake Eldrenkamp,G,0.0464144527098831,2019.0,jake eldrenkamp,,jake eldrenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0030706,0.0,Colts,0.009,43.80%,Josh Andrews,G,0.3825717321997874,2019.0,josh andrews,josh andrews,josh andrews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0032259,374.4373674602113,Commanders,-0.213,18.80%,Ereck Flowers,G,1.726886291179596,2019.0,ereck flowers,ereck flowers,ereck flowers,1122.0,Ereck Flowers,WAS,G,100.0,1.0,32.0,64.1,69.0,59.9,2.0,20.0,545.0,100.0,100.0,97.6,5.0,24.0,2.0,937.0,0.0,937.0,0.0,937.0,588.0,588.0,0.0,0.0,349.0,0.0,2019.0,60061.7,MISSING,ereck flowers
Commanders,00-0035263,81.04727498663136,Commanders,-0.213,18.80%,Wes Martin,G,0.3494697130712009,2019.0,wes martin,wes martin,wes martin,1175.0,Wes Martin,WAS,G,100.0,2.0,32.0,51.7,37.0,56.9,3.0,12.0,180.0,100.0,100.0,95.3,3.0,16.0,1.0,290.0,0.0,0.0,0.0,290.0,191.0,191.0,290.0,0.0,99.0,0.0,2019.0,14993.0,MISSING,wes martin
Commanders,00-0035274,63.26164182220978,Commanders,-0.213,18.80%,Ross Pierschbacher,G,0.3043071200850159,2019.0,ross pierschbacher,,ross pierschbacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0032053,0.0,Commanders,-0.213,18.80%,Brandon Scherff,G,6.655154091392136,2019.0,brandon scherff,brandon scherff,brandon scherff,1149.0,Brandon Scherff,WAS,G,100.0,1.0,32.0,75.4,72.7,76.6,0.0,8.0,363.0,100.0,100.0,98.6,9.0,9.0,1.0,643.0,0.0,0.0,0.0,643.0,394.0,394.0,643.0,0.0,249.0,0.0,2019.0,48482.2,MISSING,brandon scherff
Cowboys,00-0031402,220.68387663875583,Cowboys,0.137,50.00%,Zack Martin,G,7.438894792773645,2019.0,zack martin,zack martin,zack martin,1094.0,Zack Martin,DAL,G,100.0,0.0,9.0,88.1,90.8,80.1,3.0,16.0,639.0,100.0,100.0,98.5,2.0,19.0,0.0,1114.0,0.0,0.0,0.0,1114.0,680.0,680.0,1114.0,0.0,434.0,0.0,2019.0,98143.4,57.83156723063224,zack martin
Cowboys,00-0031410,0.0,Cowboys,0.137,50.00%,Xavier Su'a-Filo,G,0.4410201912858661,2019.0,xavier suafilo,xavier suafilo,xavier suafilo,1173.0,Xavier Su'a-Filo,DAL,G,100.0,0.0,9.0,60.1,77.7,48.6,0.0,2.0,192.0,100.0,100.0,99.0,1.0,3.0,1.0,307.0,0.0,300.0,0.0,307.0,197.0,197.0,7.0,0.0,110.0,0.0,2019.0,18450.7,MISSING,xavier suafilo
Cowboys,00-0032247,0.0,Cowboys,0.137,50.00%,Cody Wichmann,G,0.2167906482465462,2019.0,cody wichmann,cody wichmann,cody wichmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0035418,0.0,Cowboys,0.137,50.00%,Brandon Knight,G,0.2639032943676939,2019.0,brandon knight,,brandon knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0034352,0.0,Cowboys,0.137,50.00%,Connor Williams,G,0.6628575982996812,2019.0,connor williams,connor williams,connor williams,1139.0,Connor Williams,DAL,G,100.0,1.0,9.0,60.9,63.0,60.8,4.0,16.0,392.0,100.0,100.0,97.2,6.0,21.0,1.0,727.0,0.0,727.0,0.0,727.0,426.0,426.0,0.0,0.0,301.0,0.0,2019.0,44274.3,MISSING,connor williams
Dolphins,00-0035686,156.22146795345165,Dolphins,-0.201,31.30%,Michael Deiter,G,0.3938958554729012,2019.0,michael deiter,michael deiter,michael deiter,1112.0,Michael Deiter,MIA,G,99.9,1.0,17.0,42.5,37.8,45.5,15.0,23.0,660.0,99.8,99.9,96.2,5.0,44.0,6.0,995.0,0.0,944.0,50.0,996.0,708.0,709.0,0.0,0.0,287.0,1.0,2019.0,42330.0,MISSING,michael deiter
Dolphins,00-0032777,61.787161414101995,Dolphins,-0.201,31.30%,Evan Boehm,G,1.0759829968119023,2019.0,evan boehm,evan boehm,evan boehm,1151.0,Evan Boehm,MIA,G,100.0,0.0,17.0,47.4,45.0,47.1,9.0,14.0,380.0,100.0,100.0,96.7,3.0,24.0,1.0,595.0,199.0,51.0,0.0,595.0,413.0,413.0,344.0,0.0,182.0,0.0,2019.0,28203.0,MISSING,evan boehm
Dolphins,00-0033960,0.0,Dolphins,-0.201,31.30%,Danny Isidora,G,0.3427205100956429,2019.0,danny isidora,danny isidora,danny isidora,1192.0,Danny Isidora,MIA,G,100.0,1.0,17.0,53.7,54.3,50.7,1.0,4.0,92.0,100.0,100.0,97.3,1.0,5.0,0.0,127.0,0.0,0.0,0.0,127.0,95.0,95.0,127.0,0.0,32.0,0.0,2019.0,6819.900000000001,MISSING,danny isidora
Dolphins,00-0035336,0.0,Dolphins,-0.201,31.30%,Deion Calhoun,G,0.2647890541976621,2019.0,deion calhoun,deion calhoun,deion calhoun,1159.0,Deion Calhoun,MIA,G,100.0,1.0,17.0,44.2,44.0,43.9,3.0,13.0,310.0,100.0,100.0,96.8,2.0,18.0,2.0,471.0,0.0,0.0,0.0,471.0,332.0,332.0,471.0,0.0,139.0,0.0,2019.0,20818.2,MISSING,deion calhoun
Eagles,00-0032954,114.1310469254118,Eagles,0.035,52.90%,Isaac Seumalo,G,0.9245302869287992,2019.0,isaac seumalo,isaac seumalo,isaac seumalo,1091.0,Isaac Seumalo,PHI,G,100.0,0.0,24.0,69.6,69.0,67.2,5.0,31.0,678.0,100.0,100.0,96.6,5.0,41.0,5.0,1162.0,1.0,1160.0,0.0,1162.0,723.0,723.0,0.0,0.0,439.0,0.0,2019.0,80875.2,49.07785843920145,isaac seumalo
Eagles,00-0029679,43.582767810129894,Eagles,0.035,52.90%,Brandon Brooks,G,5.233503719447397,2019.0,brandon brooks,brandon brooks,brandon brooks,1105.0,Brandon Brooks,PHI,G,100.0,0.0,24.0,92.8,85.4,91.4,5.0,13.0,604.0,100.0,100.0,98.2,2.0,20.0,2.0,1046.0,0.0,0.0,0.0,1046.0,647.0,647.0,1045.0,0.0,399.0,0.0,2019.0,97068.8,MISSING,brandon brooks
Eagles,00-0032785,40.64527776672986,Eagles,0.035,52.90%,Halapoulivaati Vaitai,G,1.1058884165781084,2019.0,halapoulivaati vaitai,halapoulivaati vaitai,halapoulivaati vaitai,1158.0,Halapoulivaati Vaitai,PHI,G,99.8,0.0,24.0,72.8,62.1,75.5,8.0,11.0,276.0,99.6,99.7,95.8,4.0,21.0,2.0,476.0,0.0,2.0,12.0,477.0,291.0,292.0,43.0,372.0,185.0,47.0,2019.0,34725.6,MISSING,halapoulivaati vaitai
Eagles,00-0035384,0.0,Eagles,0.035,52.90%,Iosua Opeta,G,0.0618862911795961,2019.0,iosua opeta,sua opeta,sua opeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0035383,0.0,Eagles,0.035,52.90%,Nate Herbig,G,0.2652316684378321,2019.0,nate herbig,nate herbig,nate herbig,1213.0,Nate Herbig,PHI,G,100.0,0.0,24.0,69.4,MISSING,70.2,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2019.0,208.2,MISSING,nate herbig
Falcons,00-0035630,471.0858004294942,Falcons,-0.03,43.80%,Chris Lindstrom,G,1.4209984059511158,2019.0,chris lindstrom,chris lindstrom,chris lindstrom,1172.0,Chris Lindstrom,ATL,G,100.0,0.0,2.0,66.6,63.0,67.4,4.0,10.0,196.0,100.0,100.0,96.4,1.0,14.0,0.0,309.0,0.0,0.0,0.0,309.0,204.0,204.0,309.0,0.0,105.0,0.0,2019.0,20579.4,MISSING,chris lindstrom
Falcons,00-0032244,113.3443297366606,Falcons,-0.03,43.80%,Jamon Brown,G,2.3025148777895854,2019.0,jamon brown,jamon brown,jamon brown,1153.0,Jamon Brown,ATL,G,100.0,1.0,2.0,53.2,57.7,50.5,5.0,14.0,370.0,100.0,100.0,97.4,6.0,19.0,0.0,587.0,0.0,0.0,0.0,587.0,402.0,402.0,587.0,0.0,185.0,0.0,2019.0,31228.4,MISSING,jamon brown
Falcons,00-0033511,62.50400891478666,Falcons,-0.03,43.80%,Sean Harlow,G,0.0356312433581296,2019.0,sean harlow,sean harlow,sean harlow,1214.0,Sean Harlow,ATL,G,100.0,0.0,2.0,60.0,MISSING,60.0,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2019.0,60.0,MISSING,sean harlow
Falcons,00-0029762,0.0,Falcons,-0.03,43.80%,John Wetzel,G,0.0900164718384697,2019.0,john wetzel,,john wetzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0027963,0.0,Falcons,-0.03,43.80%,James Carpenter,G,1.5276301806588737,2019.0,james carpenter,james carpenter,james carpenter,1146.0,James Carpenter,ATL,G,100.0,1.0,2.0,45.3,46.2,45.9,4.0,23.0,435.0,100.0,100.0,96.0,7.0,31.0,4.0,675.0,0.0,674.0,1.0,675.0,473.0,473.0,0.0,0.0,202.0,0.0,2019.0,30577.499999999996,MISSING,james carpenter
Giants,00-0034346,275.3135310224176,Giants,-0.137,25.00%,Will Hernandez,G,0.899760892667375,2019.0,will hernandez,will hernandez,will hernandez,1100.0,Will Hernandez,NYG,G,100.0,0.0,21.0,58.4,72.5,45.7,6.0,23.0,681.0,100.0,100.0,97.6,4.0,31.0,2.0,1068.0,0.0,1067.0,0.0,1068.0,728.0,728.0,0.0,0.0,340.0,0.0,2019.0,62371.2,65.62603192074849,will hernandez
Giants,00-0029592,94.48816616502424,Giants,-0.137,25.00%,Kevin Zeitler,G,2.6567481402763016,2019.0,kevin zeitler,kevin zeitler,kevin zeitler,1114.0,Kevin Zeitler,NYG,G,100.0,1.0,21.0,76.4,75.0,72.7,3.0,16.0,643.0,100.0,100.0,98.1,2.0,22.0,3.0,991.0,0.0,0.0,0.0,991.0,686.0,686.0,990.0,0.0,305.0,0.0,2019.0,75712.40000000001,MISSING,kevin zeitler
Giants,00-0033414,0.0,Giants,-0.137,25.00%,Eric Smith,G,0.3028692879914984,2019.0,eric smith,tyler smith,tyler smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0034445,0.0,Giants,-0.137,25.00%,Nick Gates,G,0.2639032943676939,2019.0,nick gates,nick gates,nick gates,1176.0,Nick Gates,NYG,G,99.7,0.0,21.0,77.0,71.5,75.9,2.0,6.0,178.0,100.0,99.5,97.2,0.0,9.0,1.0,290.0,0.0,0.0,0.0,291.0,191.0,192.0,77.0,198.0,99.0,15.0,2019.0,22407.0,MISSING,nick gates
Jaguars,00-0032255,121.23304432595882,Jaguars,-0.125,37.50%,A.J. Cann,G,1.2956073326248672,2019.0,aj cann,aj cann,aj cann,1134.0,A.J. Cann,JAX,G,100.0,0.0,15.0,55.3,50.6,55.8,1.0,27.0,484.0,100.0,100.0,96.5,2.0,31.0,3.0,775.0,0.0,0.0,0.0,775.0,519.0,519.0,774.0,0.0,256.0,0.0,2019.0,42857.5,MISSING,aj cann
Jaguars,00-0031305,0.0,Jaguars,-0.125,37.50%,Brandon Thomas,G,0.2901434643995749,2019.0,brandon thomas,donald thomas,donald thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0031122,0.0,Jaguars,-0.125,37.50%,Andrew Norwell,G,8.501594048884167,2019.0,andrew norwell,andrew norwell,andrew norwell,1096.0,Andrew Norwell,JAX,G,100.0,2.0,15.0,65.5,74.2,62.3,5.0,20.0,684.0,100.0,100.0,97.7,8.0,28.0,3.0,1088.0,0.0,1087.0,0.0,1088.0,736.0,736.0,0.0,0.0,352.0,0.0,2019.0,71264.0,57.79447585906916,andrew norwell
Jets,00-0032407,60.47952520331469,Jets,-0.133,43.80%,Alex Lewis,G,1.0759829968119023,2019.0,alex lewis,alex lewis,alex lewis,1136.0,Alex Lewis,NYJ,G,100.0,0.0,22.0,56.1,68.5,48.9,5.0,15.0,436.0,100.0,100.0,97.2,7.0,22.0,2.0,764.0,0.0,764.0,0.0,764.0,472.0,472.0,0.0,0.0,292.0,0.0,2019.0,42860.4,MISSING,alex lewis
Jets,00-0029144,9.997621848747672,Jets,-0.133,43.80%,Tom Compton,G,0.9763549415515408,2019.0,tom compton,tom compton,tom compton,1167.0,Tom Compton,NYJ,G,100.0,0.0,22.0,49.7,52.5,49.2,1.0,13.0,204.0,100.0,100.0,95.1,2.0,17.0,3.0,363.0,0.0,0.0,0.0,363.0,217.0,217.0,362.0,0.0,146.0,1.0,2019.0,18041.1,MISSING,tom compton
Jets,00-0030066,0.0,Jets,-0.133,43.80%,Brian Winters,G,3.3375398512221044,2019.0,brian winters,brian winters,brian winters,1157.0,Brian Winters,NYJ,G,100.0,1.0,22.0,61.0,54.6,60.7,4.0,16.0,313.0,100.0,100.0,96.2,2.0,22.0,2.0,526.0,0.0,0.0,0.0,526.0,346.0,346.0,526.0,0.0,180.0,0.0,2019.0,32086.0,MISSING,brian winters
Lions,00-0034345,363.4570696610371,Lions,-0.11,20.00%,Frank Ragnow,G,1.4225844845908608,2019.0,frank ragnow,frank ragnow,frank ragnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0032395,92.62527736474796,Lions,-0.11,20.00%,Graham Glasgow,G,1.1617189160467587,2019.0,graham glasgow,graham glasgow,graham glasgow,1128.0,Graham Glasgow,DET,G,100.0,0.0,11.0,74.1,69.0,74.2,5.0,20.0,520.0,100.0,100.0,97.6,3.0,25.0,0.0,872.0,84.0,0.0,0.0,872.0,559.0,559.0,788.0,0.0,313.0,0.0,2019.0,64615.2,MISSING,graham glasgow
Lions,00-0035323,0.0,Lions,-0.11,20.00%,Beau Benzschawel,G,0.2647890541976621,2019.0,beau benzschawel,,beau benzschawel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0028240,0.0,Lions,-0.11,20.00%,Kenny Wiggins,G,1.6438629117959618,2019.0,kenny wiggins,kenny wiggins,kenny wiggins,1160.0,Kenny Wiggins,DET,G,100.0,0.0,11.0,61.8,63.4,57.6,1.0,9.0,264.0,100.0,100.0,97.3,2.0,12.0,2.0,438.0,0.0,145.0,1.0,438.0,281.0,281.0,283.0,0.0,157.0,9.0,2019.0,27068.4,MISSING,kenny wiggins
Packers,00-0035526,258.5373949224619,Packers,0.089,77.80%,Elgton Jenkins,G,0.6552619553666312,2019.0,elgton jenkins,elgton jenkins,elgton jenkins,1118.0,Elgton Jenkins,GB,G,100.0,0.0,12.0,69.2,73.6,65.7,1.0,21.0,570.0,100.0,100.0,98.1,8.0,22.0,0.0,964.0,0.0,960.0,2.0,964.0,616.0,616.0,1.0,1.0,348.0,0.0,2019.0,66708.8,MISSING,elgton jenkins
Packers,00-0031433,89.81164818538464,Packers,0.089,77.80%,Billy Turner,G,2.258235919234856,2019.0,billy turner,billy turner,billy turner,1098.0,Billy Turner,GB,G,100.0,1.0,12.0,65.3,57.5,66.0,6.0,33.0,635.0,100.0,100.0,96.0,2.0,45.0,6.0,1076.0,0.0,1.0,2.0,1076.0,686.0,686.0,1072.0,1.0,390.0,0.0,2019.0,70262.8,65.96861206473761,billy turner
Packers,00-0033082,0.0,Packers,0.089,77.80%,Lucas Patrick,G,0.4047109458023379,2019.0,lucas patrick,lucas patrick,lucas patrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0033082,0.0,Packers,0.089,77.80%,Lucas Patrick,G,0.3427205100956429,2019.0,lucas patrick,lucas patrick,lucas patrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0030273,0.0,Packers,0.089,77.80%,Lane Taylor,G,2.6766737513283743,2019.0,lane taylor,lane taylor,lane taylor,1193.0,Lane Taylor,GB,G,100.0,1.0,12.0,59.2,75.5,51.8,1.0,2.0,65.0,100.0,100.0,96.2,1.0,4.0,1.0,114.0,0.0,114.0,0.0,114.0,70.0,70.0,0.0,0.0,44.0,0.0,2019.0,6748.8,MISSING,lane taylor
Panthers,00-0031362,64.5083822093813,Panthers,-0.146,31.30%,Trai Turner,G,2.715010626992561,2019.0,trai turner,trai turner,trai turner,1127.0,Trai Turner,CAR,G,100.0,0.0,5.0,63.9,65.1,58.3,4.0,20.0,596.0,100.0,100.0,97.0,3.0,30.0,6.0,888.0,0.0,0.0,0.0,888.0,618.0,618.0,888.0,0.0,270.0,0.0,2019.0,56743.2,MISSING,trai turner
Panthers,00-0032297,0.0,Panthers,-0.146,31.30%,Kitt O'Brien,G,0.2035069075451647,2019.0,kitt obrien,,kitt obrien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0034026,0.0,Panthers,-0.146,31.30%,Brandon Greene,G,0.217134962805526,2019.0,brandon greene,brandon moore,brandon moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0029685,0.0,Panthers,-0.146,31.30%,Greg Van Roten,G,0.5738575982996812,2019.0,greg van roten,greg van roten,greg van roten,1143.0,Greg Van Roten,CAR,G,100.0,1.0,5.0,65.6,74.3,57.4,3.0,13.0,427.0,100.0,100.0,97.9,2.0,17.0,1.0,704.0,0.0,704.0,0.0,704.0,446.0,446.0,0.0,0.0,258.0,0.0,2019.0,46182.399999999994,MISSING,greg van roten
Patriots,00-0032391,115.73170992156206,Patriots,0.227,70.60%,Joe Thuney,G,1.1787231668437832,2019.0,joe thuney,joe thuney,joe thuney,1092.0,Joe Thuney,NE,G,100.0,0.0,19.0,77.4,87.4,66.6,4.0,11.0,648.0,100.0,100.0,98.7,0.0,16.0,1.0,1140.0,0.0,1132.0,0.0,1140.0,693.0,693.0,0.0,8.0,447.0,0.0,2019.0,88236.0,61.4535538005923,joe thuney
Patriots,00-0031580,54.32761310010186,Patriots,0.227,70.60%,Shaq Mason,G,3.1681721572794896,2019.0,shaq mason,shaq mason,shaq mason,1101.0,Shaq Mason,NE,G,100.0,0.0,19.0,73.0,72.4,69.8,3.0,26.0,611.0,100.0,100.0,97.3,5.0,31.0,2.0,1067.0,0.0,0.0,0.0,1067.0,654.0,654.0,1067.0,0.0,413.0,0.0,2019.0,77891.0,55.18755912961212,shaq mason
Patriots,00-0033290,47.93618693090502,Patriots,0.227,70.60%,Jermaine Eluemunor,G,0.3427205100956429,2019.0,jermaine eluemunor,jermaine eluemunor,jermaine eluemunor,1206.0,Jermaine Eluemunor,NE,G,100.0,0.0,19.0,50.2,76.6,50.4,0.0,0.0,3.0,100.0,100.0,100.0,0.0,0.0,0.0,29.0,0.0,8.0,0.0,29.0,3.0,3.0,0.0,4.0,26.0,17.0,2019.0,1455.8000000000002,MISSING,jermaine eluemunor
Patriots,00-0035258,0.0,Patriots,0.227,70.60%,Hjalte Froholdt,G,0.2965743889479277,2019.0,hjalte froholdt,hjalte froholdt,hjalte froholdt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0031367,74.48597754206554,Raiders,-0.081,43.80%,Gabe Jackson,G,3.719447396386822,2019.0,gabe jackson,gabe jackson,gabe jackson,1142.0,Gabe Jackson,OAK,G,100.0,0.0,23.0,61.8,75.6,53.6,1.0,9.0,391.0,100.0,100.0,97.4,4.0,15.0,5.0,707.0,0.0,0.0,0.0,707.0,412.0,412.0,707.0,0.0,295.0,0.0,2019.0,43692.6,MISSING,gabe jackson
Raiders,00-0031632,9.36879850210036,Raiders,-0.081,43.80%,Denzelle Good,G,0.9564293304994688,2019.0,denzelle good,denzelle good,denzelle good,1169.0,Denzelle Good,OAK,G,100.0,0.0,23.0,65.1,69.0,64.6,2.0,2.0,188.0,100.0,100.0,98.4,2.0,5.0,1.0,338.0,0.0,136.0,0.0,338.0,194.0,194.0,201.0,0.0,144.0,1.0,2019.0,22003.8,MISSING,denzelle good
Raiders,00-0033667,0.0,Raiders,-0.081,43.80%,Cameron Hunt,G,0.2088204038257173,2019.0,cameron hunt,cameron tom,cameron tom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0035117,0.0,Raiders,-0.081,43.80%,Lester Cotton,G,0.0309436769394261,2019.0,lester cotton,lester cotton,lester cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0030011,0.0,Raiders,-0.081,43.80%,Jordan Devey,G,0.3905419766206164,2019.0,jordan devey,jordan devey,jordan devey,1180.0,Jordan Devey,OAK,G,100.0,0.0,23.0,53.2,41.2,62.7,2.0,4.0,137.0,100.0,100.0,97.8,2.0,6.0,0.0,228.0,0.0,117.0,0.0,228.0,139.0,139.0,111.0,0.0,89.0,0.0,2019.0,12129.6,MISSING,jordan devey
Rams,00-0034809,33.551780435950235,Rams,0.04,56.30%,Jamil Demby,G,0.3028692879914984,2019.0,jamil demby,jamil demby,jamil demby,1189.0,Jamil Demby,LA,G,100.0,0.0,26.0,26.4,3.2,43.9,2.0,12.0,85.0,100.0,100.0,88.2,2.0,17.0,3.0,146.0,0.0,42.0,0.0,146.0,89.0,89.0,104.0,0.0,57.0,0.0,2019.0,3854.4,MISSING,jamil demby
Rams,00-0032455,11.385655902594465,Rams,0.04,56.30%,Austin Blythe,G,1.0759829968119023,2019.0,austin blythe,austin blythe,austin blythe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0035623,0.0,Rams,0.04,56.30%,Chandler Brewer,G,0.1083012752391073,2019.0,chandler brewer,chandler brewer,chandler brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0034803,0.0,Rams,0.04,56.30%,Joe Noteboom,G,0.4417369819341126,2019.0,joe noteboom,joe noteboom,joe noteboom,1166.0,Joe Noteboom,LA,G,100.0,0.0,26.0,39.6,51.3,31.8,2.0,16.0,237.0,100.0,100.0,96.2,1.0,18.0,0.0,376.0,0.0,376.0,0.0,376.0,256.0,256.0,0.0,0.0,120.0,0.0,2019.0,14889.6,MISSING,joe noteboom
