team,player_id_x,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,snap_counts_defense,player_id_y,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,sacks,snap_counts_box,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,stops,tackles,tackles_for_loss,targets,total_pressures,Year,weighted_grade,weighted_average_grade,merge_player_y
Jets,00-0033917,137.6079833745296,Jets,-0.15,25.00%,Tarell Basham,OLB,0.2546139954853273,2018.0,tarell basham,tyrell adams,tyrell adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0032970,119.82591428440664,Jets,-0.15,25.00%,Jordan Jenkins,OLB,0.4689503386004515,2018.0,jordan jenkins,jordan senn,jordan senn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0031258,0.0,Jets,-0.15,25.00%,Jeremiah Attaochu,OLB,0.6891930022573364,2018.0,jeremiah attaochu,,jeremiah attaochu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0030160,0.0,Jets,-0.15,25.00%,Josh Martin,OLB,1.1851015801354403,2018.0,josh martin,josh mcnary,josh mcnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0032060,114.1310469254118,Lions,-0.06,37.50%,Eli Harold,OLB,1.0677200902934538,2018.0,eli harold,eli harold,eli harold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0031241,32.250303709786536,Lions,-0.06,37.50%,Devon Kennard,OLB,2.4548532731376973,2018.0,devon kennard,devon kennard,devon kennard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0032470,0.0,Lions,-0.06,37.50%,Steve Longa,OLB,0.2133182844243792,2018.0,steve longa,steve longa,steve longa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0028292,0.0,Lions,-0.06,37.50%,Nick Bellore,ILB,0.4063205417607223,2018.0,nick bellore,nick bellore,nick bellore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034217,0.0,Packers,0.0,40.00%,Clay Matthews Jr.,OLB,6.433408577878104,2018.0,clay matthews,clay matthews,clay matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0032955,111.96083263963423,Packers,0.0,40.00%,Kyler Fackrell,OLB,0.4720722347629796,2018.0,kyler fackrell,,kyler fackrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0027002,52.932570000461226,Packers,0.0,40.00%,Clay Matthews Jr.,OLB,6.433408577878104,2018.0,clay matthews,clay matthews,clay matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034287,15.369027900146843,Packers,0.0,40.00%,Kendall Donnerson,OLB,0.0637358916478555,2018.0,kendall donnerson,,kendall donnerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0029408,0.0,Packers,0.0,40.00%,Nick Perry,OLB,6.003103837471784,2018.0,nick perry,,nick perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0031578,0.0,Packers,0.0,40.00%,Jake Ryan,ILB,1.140614559819413,2018.0,jake ryan,jake ryan,jake ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0032998,0.0,Panthers,0.01,43.80%,Jared Norris,OLB,0.3592934537246049,2018.0,jared norris,jared norris,jared norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0033920,132.42811569895156,Patriots,0.11,73.70%,Derek Rivers,OLB,0.4422821670428894,2018.0,derek rivers,dee winters,dee winters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0034403,0.0,Patriots,0.11,73.70%,Christian Sam,ILB,0.2304588036117381,2018.0,christian sam,christian jones,christian jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0029112,0.0,Raiders,-0.2,25.00%,Jacquies Smith,OLB,0.1872257336343115,2018.0,jacquies smith,marcus smith,marcus smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0033122,0.0,Raiders,-0.2,25.00%,Shilique Calhoun,OLB,0.2782494356659142,2018.0,shilique calhoun,,shilique calhoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0032671,0.0,Rams,0.15,79.00%,Morgan Fox,OLB,0.2217832957110609,2018.0,morgan fox,dan fox,dan fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0033945,78.2981689020182,Rams,0.15,79.00%,Samson Ebukam,OLB,0.3997009029345372,2018.0,samson ebukam,,samson ebukam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0033270,0.0,Rams,0.15,79.00%,Garrett Sickels,OLB,0.2048532731376975,2018.0,garrett sickels,,garrett sickels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0031814,0.0,Rams,0.15,79.00%,Matt Longacre,OLB,0.9584864559819414,2018.0,matt longacre,,matt longacre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0027539,0.0,Ravens,0.11,58.80%,Anthony Levine,ILB,0.8653120767494357,2018.0,anthony levine,anthony walker,anthony walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0033283,223.11170867187823,Ravens,0.11,58.80%,Tyus Bowser,OLB,0.7151151241534989,2018.0,tyus bowser,,tyus bowser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0033915,141.3550297047886,Ravens,0.11,58.80%,Tim Williams,OLB,0.4566422121896162,2018.0,tim williams,sam williams,sam williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0031576,66.05609851368895,Ravens,0.11,58.80%,Za'Darius Smith,OLB,1.1443498871331828,2018.0,zadarius smith,marcus smith,marcus smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0032415,56.20267655894157,Ravens,0.11,58.80%,Matthew Judon,OLB,0.3916106094808126,2018.0,matthew judon,matthew adams,matthew adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0022161,13.290240208235048,Ravens,0.11,58.80%,Terrell Suggs,OLB,3.922121896162528,2018.0,terrell suggs,,terrell suggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0033368,0.0,Ravens,0.11,58.80%,Bam Bradley,ILB,0.2489486455981941,2018.0,bam bradley,bam bradley,bam bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0033939,96.0227175946054,Saints,0.13,77.80%,Vince Biegel,OLB,0.2763577878103838,2018.0,vince biegel,,vince biegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0030558,315.5051340440787,Seahawks,0.1,58.80%,Barkevious Mingo,OLB,1.4390519187358917,2018.0,barkevious mingo,,barkevious mingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0034282,0.0,Seahawks,0.1,58.80%,Azeem Victor,ILB,0.0600451467268623,2018.0,azeem victor,,azeem victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0033886,295.9174323288108,Steelers,0.07,60.00%,T.J. Watt,OLB,1.1874830699774266,2018.0,tj watt,,tj watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0032146,283.76547319890085,Steelers,0.07,60.00%,Bud Dupree,OLB,1.6559610609480813,2018.0,bud dupree,,bud dupree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0031956,19.601206056941237,Steelers,0.07,60.00%,Anthony Chickillo,OLB,1.0761851015801354,2018.0,anthony chickillo,,anthony chickillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0033494,0.0,Steelers,0.07,60.00%,Keith Kelsey,ILB,0.2048532731376975,2018.0,keith kelsey,keith ellison,keith ellison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0031365,0.0,Steelers,0.07,60.00%,Ryan Shazier,ILB,4.9198645598194135,2018.0,ryan shazier,ryan shazier,ryan shazier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0031364,670.3200460356393,Texans,0.08,64.70%,Jadeveon Clowney,OLB,7.511851015801355,2018.0,jadeveon clowney,,jadeveon clowney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0029643,130.19311385466744,Texans,0.08,64.70%,Whitney Mercilus,OLB,3.5553047404063203,2018.0,whitney mercilus,,whitney mercilus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0034402,46.07225241696587,Texans,0.08,64.70%,Duke Ejiofor,OLB,0.2970169300225733,2018.0,duke ejiofor,,duke ejiofor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0032094,0.0,Texans,0.08,64.70%,Tyrell Adams,OLB,0.0209136568848758,2018.0,tyrell adams,tyrell adams,tyrell adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0032386,218.7537710522263,Titans,-0.04,56.30%,Kamalei Correa,ILB,0.5489243792325057,2018.0,kamalei correa,kamalei correa,kamalei correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0027868,89.72336863525533,Titans,-0.04,56.30%,Derrick Morgan,OLB,4.743933408577878,2018.0,derrick morgan,derrick barnes,derrick barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0026989,72.61848664224573,Titans,-0.04,56.30%,Brian Orakpo,OLB,5.07900677200903,2018.0,brian orakpo,brian rolle,brian rolle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0030104,0.0,Titans,-0.04,56.30%,Nate Palmer,ILB,0.7195259593679458,2018.0,nate palmer,nate palmer,nate palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0033700,0.0,Titans,-0.04,56.30%,Nigel Harris,OLB,0.0368476297968397,2018.0,nigel harris,nigel harris,nigel harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0033477,0.0,Titans,-0.04,56.30%,LaTroy Lewis,ILB,0.0184238148984198,2018.0,latroy lewis,ray lewis,ray lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0033072,413.8172891578303,Bears,-0.032,50.00%,Leonard Floyd,OLB,2.668341657810839,2019.0,leonard floyd,,leonard floyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0031040,330.4526796849577,Bears,-0.032,50.00%,Khalil Mack,OLB,6.323060573857599,2019.0,khalil mack,,khalil mack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0030993,32.40499389859379,Bears,-0.032,50.00%,Aaron Lynch,OLB,0.7970244420828906,2019.0,aaron lynch,cameron lynch,cameron lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0032789,31.38371269590614,Bears,-0.032,50.00%,Devante Bond,OLB,0.0604798087141339,2019.0,devante bond,devante bond,devante bond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0033635,0.0,Bears,-0.032,50.00%,Isaiah Irving,OLB,0.3427205100956429,2019.0,isaiah irving,,isaiah irving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0033997,0.0,Bengals,-0.193,12.50%,Brady Sheldon,OLB,0.030943145589798,2019.0,brady sheldon,,brady sheldon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0023259,0.0,Bills,0.061,58.80%,Lorenzo Alexander,OLB,1.9925611052072263,2019.0,lorenzo alexander,lorenzo alexander,lorenzo alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0034832,0.0,Broncos,-0.053,43.80%,Bradley Chubb,OLB,3.293309776833156,2019.0,bradley chubb,,bradley chubb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0027940,173.7636235560773,Broncos,-0.053,43.80%,Von Miller,OLB,13.350159404888418,2019.0,von miller,ventrell miller,ventrell miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0031258,116.70282360826918,Broncos,-0.053,43.80%,Jeremiah Attaochu,OLB,0.3270924548352816,2019.0,jeremiah attaochu,,jeremiah attaochu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0034954,0.0,Broncos,-0.053,43.80%,Malik Reed,OLB,0.2656748140276302,2019.0,malik reed,,malik reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0034887,0.0,Broncos,-0.053,43.80%,A.J. Johnson,ILB,0.3028692879914984,2019.0,aj johnson,cam johnson,cam johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0033129,137.79645280895562,Buccaneers,0.072,43.80%,Carl Nassib,OLB,1.0759829968119023,2019.0,carl nassib,,carl nassib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0035254,107.07660453430437,Buccaneers,0.072,43.80%,Anthony Nelson,OLB,0.3659723698193411,2019.0,anthony nelson,anthony waters,anthony waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0028041,22.781857388041356,Buccaneers,0.072,43.80%,Sam Acho,OLB,0.161279489904357,2019.0,sam acho,,sam acho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0033938,0.0,Buccaneers,0.072,43.80%,Kendell Beckwith,OLB,0.4487630180658873,2019.0,kendell beckwith,kendell beckwith,kendell beckwith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0031101,0.0,Buccaneers,0.072,43.80%,Shaquil Barrett,OLB,2.6567481402763016,2019.0,shaquil barrett,,shaquil barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0029585,106.60395637101604,Cardinals,-0.081,33.30%,Chandler Jones,OLB,7.881685972369819,2019.0,chandler jones,chandler wooten,chandler wooten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0031175,52.69838474529005,Cardinals,-0.081,33.30%,Cassius Marsh,OLB,0.5313496280552604,2019.0,cassius marsh,,cassius marsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0032484,0.0,Cardinals,-0.081,33.30%,Vontarrius Dora,OLB,0.0403198724760892,2019.0,vontarrius dora,,vontarrius dora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0027980,0.0,Cardinals,-0.081,33.30%,Brooks Reed,OLB,0.805326780021254,2019.0,brooks reed,,brooks reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0035538,32.69602432668721,Chargers,0.0,31.30%,Emeke Egbule,OLB,0.2837890541976621,2019.0,emeke egbule,,emeke egbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0034612,0.0,Chiefs,0.133,79.00%,Demone Harris,OLB,0.1068937300743889,2019.0,demone harris,dejon harris,dejon harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0022161,9.845652103497311,Chiefs,0.133,79.00%,Terrell Suggs,OLB,0.1875350690754516,2019.0,terrell suggs,,terrell suggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0035157,0.0,Chiefs,0.133,79.00%,Darius Harris,OLB,0.0017709883103081,2019.0,darius harris,darius harris,darius harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0035647,353.9015755816421,Commanders,-0.213,18.80%,Montez Sweat,OLB,1.1246509032943677,2019.0,montez sweat,,montez sweat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0033525,195.39658709682783,Commanders,-0.213,18.80%,Ryan Anderson,OLB,0.771624335812965,2019.0,ryan anderson,troy andersen,troy andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0033532,15.396947149073563,Commanders,-0.213,18.80%,Josh Harvey-Clemons,ILB,0.3539192348565356,2019.0,josh harveyclemons,josh harveyclemons,josh harveyclemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0032851,0.0,Commanders,-0.213,18.80%,Pete Robertson,OLB,0.0127523910733262,2019.0,pete robertson,pete robertson,pete robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0032751,0.0,Commanders,-0.213,18.80%,Cassanova Mckinzy,OLB,0.0510095642933049,2019.0,cassanova mckinzy,,cassanova mckinzy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0033887,0.0,Commanders,-0.213,18.80%,Reuben Foster,ILB,0.6835239107332625,2019.0,reuben foster,reuben foster,reuben foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0035319,0.0,Commanders,-0.213,18.80%,Jordan Brailford,OLB,0.2107566418703506,2019.0,jordan brailford,,jordan brailford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0027954,0.0,Commanders,-0.213,18.80%,Ryan Kerrigan,OLB,7.379117959617429,2019.0,ryan kerrigan,,ryan kerrigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0032197,0.0,Cowboys,0.137,50.00%,Randy Gregory,OLB,0.0823591923485653,2019.0,randy gregory,,randy gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0035314,0.0,Cowboys,0.137,50.00%,Jalen Jelks,OLB,0.2113002125398512,2019.0,jalen jelks,,jalen jelks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0034410,33.193273487147785,Cowboys,0.137,50.00%,Chris Covington,OLB,0.0534473963868225,2019.0,chris covington,chris covington,chris covington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0035413,0.0,Cowboys,0.137,50.00%,Luke Gifford,ILB,0.2639032943676939,2019.0,luke gifford,luke gifford,luke gifford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0030050,0.0,Cowboys,0.137,50.00%,Ray-Ray Armstrong,ILB,0.0251609989373007,2019.0,rayray armstrong,rayray armstrong,rayray armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0033939,86.88494786109887,Dolphins,-0.201,31.30%,Vince Biegel,OLB,0.3427205100956429,2019.0,vince biegel,,vince biegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0033399,0.0,Dolphins,-0.201,31.30%,Chase Allen,OLB,0.3444920297555792,2019.0,chase allen,chase allen,chase allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0031719,0.0,Dolphins,-0.201,31.30%,Mike Hull,ILB,0.2646121147715196,2019.0,mike hull,mike hull,mike hull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0035449,0.0,Dolphins,-0.201,31.30%,Jamal Davis,OLB,0.0464144527098831,2019.0,jamal davis,jamin davis,jamin davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0034682,59.04574860916747,Eagles,0.035,52.90%,Genard Avery,ILB,0.1603405951115834,2019.0,genard avery,,genard avery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0031898,0.0,Eagles,0.035,52.90%,Alex Singleton,OLB,0.1701902231668438,2019.0,alex singleton,alex singleton,alex singleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0033693,0.0,Falcons,-0.03,43.80%,Carroll Phillips,OLB,0.0085015940488841,2019.0,carroll phillips,jason phillips,jason phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0034360,165.89288938100736,Giants,-0.137,25.00%,Lorenzo Carter,OLB,0.4931264612114771,2019.0,lorenzo carter,lorenzo alexander,lorenzo alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0032127,138.83955506328573,Giants,-0.137,25.00%,Markus Golden,OLB,2.523910733262487,2019.0,markus golden,marcus allen,marcus allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0035708,125.03104645497524,Giants,-0.137,25.00%,Oshane Ximines,OLB,0.3741737513283741,2019.0,oshane ximines,,oshane ximines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0031050,71.65015808253408,Giants,-0.137,25.00%,Kareem Martin,OLB,3.157102019128587,2019.0,kareem martin,kamal martin,kamal martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0034167,18.100636105631335,Giants,-0.137,25.00%,Devante Downs,ILB,0.1781583421891605,2019.0,devante downs,devante downs,devante downs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0033704,0.0,Jaguars,-0.125,37.50%,James Onwualu,OLB,0.2167906482465462,2019.0,james onwualu,james onwualu,james onwualu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0031578,0.0,Jaguars,-0.125,37.50%,Jake Ryan,ILB,0.6641870350690754,2019.0,jake ryan,jake ryan,jake ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0033917,124.5128523777446,Jets,-0.133,43.80%,Tarell Basham,OLB,0.3653028692879915,2019.0,tarell basham,tyrell adams,tyrell adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0032970,108.42297089490071,Jets,-0.133,43.80%,Jordan Jenkins,OLB,1.1721466524973432,2019.0,jordan jenkins,jordan senn,jordan senn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0033392,0.0,Jets,-0.133,43.80%,Harvey Langi,ILB,0.3028692879914984,2019.0,harvey langi,harvey langi,harvey langi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0033642,0.0,Jets,-0.133,43.80%,B.J. Bello,ILB,0.1411200850159405,2019.0,bj bello,bj bello,bj bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0031263,0.0,Jets,-0.133,43.80%,Avery Williamson,ILB,4.250797024442083,2019.0,avery williamson,avery williamson,avery williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0029792,0.0,Jets,-0.133,43.80%,Paul Worrilow,OLB,0.1612800212539851,2019.0,paul worrilow,paul worrilow,paul worrilow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0031241,23.891612610729062,Lions,-0.11,20.00%,Devon Kennard,OLB,3.174814027630181,2019.0,devon kennard,devon kennard,devon kennard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034967,501.4547522429613,Packers,0.089,77.80%,Rashan Gary,OLB,1.5338916046758768,2019.0,rashan gary,nathan gerry,nathan gerry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0031935,191.06275245087585,Packers,0.089,77.80%,Preston Smith,OLB,3.1880977683315623,2019.0,preston smith,roquan smith,roquan smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0032955,101.30635072680283,Packers,0.089,77.80%,Kyler Fackrell,OLB,1.1681785334750263,2019.0,kyler fackrell,,kyler fackrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0031576,59.77002962465531,Packers,0.089,77.80%,Za'Darius Smith,OLB,3.852284803400638,2019.0,zadarius smith,marcus smith,marcus smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0034382,69.07761291576324,Panthers,-0.146,31.30%,Marquis Haynes,OLB,0.3629590860786397,2019.0,marquis haynes,demarquis gates,demarquis gates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0028339,0.0,Panthers,-0.146,31.30%,Mario Addison,OLB,5.651125398512221,2019.0,mario addison,demario davis,demario davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0035713,444.4027540763752,Panthers,-0.146,31.30%,Brian Burns,OLB,1.3081036131774708,2019.0,brian burns,brian peters,brian peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0029193,124.68168718278754,Panthers,-0.146,31.30%,Bruce Irvin,OLB,2.02577045696068,2019.0,bruce irvin,bruce irvin,bruce irvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0033920,0.0,Patriots,0.227,70.60%,Derek Rivers,OLB,0.4679723698193411,2019.0,derek rivers,dee winters,dee winters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0031360,137.01460099655182,Patriots,0.227,70.60%,Kyle Van Noy,ILB,3.3264707757704572,2019.0,kyle van noy,kyle van noy,kyle van noy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0033122,120.08424349634842,Patriots,0.227,70.60%,Shilique Calhoun,OLB,0.3825717321997874,2019.0,shilique calhoun,,shilique calhoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0033468,34.68436657275694,Raiders,-0.081,43.80%,Ukeme Eligwe,ILB,0.0403198724760892,2019.0,ukeme eligwe,ukeme eligwe,ukeme eligwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
