team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Year,weighted_grade,weighted_average_grade,merge_player_y
Chargers,00-0033578,38.276698123297095,Chargers,0.15,56.30%,Sam Tevi,T,0.302662874251497,2017.0,sam tevi,sam tevi,sam tevi,903.0,Sam Tevi,LAC,T,100.0,0.0,27.0,56.5,67.7,50.5,0.0,5.0,66.0,100.0,100.0,96.2,2.0,5.0,0.0,135.0,0.0,0.0,128.0,135.0,69.0,69.0,0.0,0.0,66.0,7.0,2017.0,7627.5,MISSING,sam tevi
Chargers,00-0030621,0.0,Chargers,0.15,56.30%,Michael Ola,T,0.243043113772455,2017.0,michael ola,michael ola,michael ola,921.0,Michael Ola,LAC,T,100.0,0.0,27.0,40.9,0.0,64.1,1.0,0.0,4.0,100.0,100.0,87.5,0.0,1.0,0.0,15.0,0.0,8.0,7.0,15.0,5.0,5.0,0.0,0.0,10.0,0.0,2017.0,613.5,MISSING,michael ola
Colts,00-0032078,0.0,Colts,-0.18,25.00%,Tyreek Burwell,T,0.194962874251497,2017.0,tyreek burwell,tyreek burwell,tyreek burwell,930.0,Tyreek Burwell,IND,T,100.0,0.0,14.0,60.0,MISSING,60.0,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2017.0,60.0,MISSING,tyreek burwell
Colts,00-0032567,0.0,Colts,-0.18,25.00%,Anthony Fabiano,T,0.0951035928143712,2017.0,anthony fabiano,anthony davis,anthony davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0033253,0.0,Commanders,-0.03,43.80%,Tyler Catalina,T,0.1146526946107784,2017.0,tyler catalina,,tyler catalina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0033277,0.0,Commanders,-0.03,43.80%,Kyle Kalis,T,0.0655161676646706,2017.0,kyle kalis,kyle kalis,kyle kalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0032373,0.0,Commanders,-0.03,43.80%,Kevin Bowen,T,0.2097802395209581,2017.0,kevin bowen,levi brown,levi brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0032921,0.0,Dolphins,-0.15,37.50%,Zach Sterup,T,0.1310323353293413,2017.0,zach sterup,zach sterup,zach sterup,909.0,Zach Sterup,MIA,T,100.0,0.0,17.0,25.4,9.3,51.9,0.0,7.0,49.0,100.0,100.0,92.9,1.0,7.0,0.0,75.0,0.0,0.0,71.0,75.0,53.0,53.0,0.0,0.0,22.0,4.0,2017.0,1905.0,MISSING,zach sterup
Dolphins,00-0033414,0.0,Dolphins,-0.15,37.50%,Eric Smith,T,0.2351023952095808,2017.0,eric smith,eric smith,eric smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0031893,0.0,Dolphins,-0.15,37.50%,Jesse Davis,T,0.2784431137724551,2017.0,jesse davis,jesse davis,jesse davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0032785,49.64425437047008,Eagles,0.16,84.20%,Halapoulivaati Vaitai,T,0.357054491017964,2017.0,halapoulivaati vaitai,halapoulivaati vaitai,halapoulivaati vaitai,826.0,Halapoulivaati Vaitai,PHI,T,100.0,0.0,24.0,59.4,52.3,61.8,14.0,28.0,564.0,100.0,100.0,94.7,6.0,51.0,9.0,1031.0,0.0,0.0,886.0,1031.0,600.0,600.0,0.0,93.0,431.0,52.0,2017.0,61241.4,MISSING,halapoulivaati vaitai
Falcons,00-0029076,0.0,Falcons,0.06,61.10%,Austin Pasztor,T,0.4161676646706587,2017.0,austin pasztor,austin pasztor,austin pasztor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0033965,32.69602432668721,Giants,-0.14,18.80%,Adam Bisnowaty,T,0.0163790419161676,2017.0,adam bisnowaty,adam bisnowaty,adam bisnowaty,908.0,Adam Bisnowaty,NYG,T,100.0,0.0,21.0,63.2,34.7,73.8,0.0,1.0,30.0,100.0,100.0,91.7,2.0,3.0,2.0,78.0,0.0,0.0,0.0,78.0,33.0,33.0,0.0,77.0,45.0,0.0,2017.0,4929.6,MISSING,adam bisnowaty
Giants,00-0033483,0.0,Giants,-0.14,18.80%,Damien Mama,T,0.0491371257485029,2017.0,damien mama,,damien mama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0033712,0.0,Giants,-0.14,18.80%,Jessamen Dunker,T,0.2103790419161676,2017.0,jessamen dunker,,jessamen dunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0033744,0.0,Giants,-0.14,18.80%,Chad Wheeler,T,0.2824347305389221,2017.0,chad wheeler,chad wheeler,chad wheeler,890.0,Chad Wheeler,NYG,T,100.0,0.0,21.0,60.5,42.0,69.7,1.0,11.0,129.0,100.0,100.0,92.2,0.0,16.0,4.0,261.0,0.0,0.0,80.0,261.0,137.0,137.0,0.0,172.0,124.0,7.0,2017.0,15790.5,MISSING,chad wheeler
Jaguars,00-0031734,0.0,Jaguars,0.2,63.20%,Chris Reed,T,0.2472724550898203,2017.0,chris reed,chris barker,chris barker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0032420,53.8809301755788,Jets,-0.09,31.30%,Brandon Shell,T,0.358677245508982,2017.0,brandon shell,brandon shell,brandon shell,853.0,Brandon Shell,NYJ,T,100.0,0.0,22.0,64.7,65.3,61.3,1.0,16.0,404.0,100.0,100.0,96.4,2.0,23.0,6.0,696.0,0.0,0.0,0.0,696.0,431.0,431.0,0.0,695.0,265.0,1.0,2017.0,45031.2,MISSING,brandon shell
Lions,00-0032381,402.1122405665368,Lions,0.02,56.30%,Taylor Decker,T,1.4925119760479042,2017.0,taylor decker,taylor decker,taylor decker,869.0,Taylor Decker,DET,T,100.0,3.0,11.0,65.3,73.2,58.7,3.0,16.0,284.0,100.0,100.0,96.0,6.0,21.0,2.0,471.0,0.0,0.0,471.0,471.0,311.0,311.0,0.0,0.0,160.0,0.0,2017.0,30756.3,MISSING,taylor decker
Lions,00-0031626,14.24219053986667,Lions,0.02,56.30%,Brian Mihalik,T,0.3233532934131736,2017.0,brian mihalik,brian mihalik,brian mihalik,900.0,Brian Mihalik,DET,T,100.0,0.0,11.0,52.1,37.5,64.9,4.0,9.0,121.0,100.0,100.0,93.0,1.0,15.0,2.0,192.0,0.0,0.0,170.0,192.0,125.0,125.0,0.0,21.0,67.0,0.0,2017.0,10003.2,MISSING,brian mihalik
Packers,00-0032766,0.0,Packers,-0.06,43.80%,Jason Spriggs,T,0.6810413173652694,2017.0,jason spriggs,jason spriggs,jason spriggs,888.0,Jason Spriggs,GB,T,100.0,0.0,12.0,64.0,60.8,62.4,3.0,11.0,178.0,100.0,100.0,94.4,0.0,17.0,3.0,278.0,0.0,0.0,0.0,278.0,186.0,186.0,0.0,278.0,92.0,0.0,2017.0,17792.0,MISSING,jason spriggs
Packers,00-0033359,0.0,Packers,-0.06,43.80%,Adam Pankey,T,0.2620640718562874,2017.0,adam pankey,adam pankey,adam pankey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0032433,0.0,Packers,-0.06,43.80%,Kyle Murphy,T,0.2549520958083832,2017.0,kyle murphy,kyle murphy,kyle murphy,896.0,Kyle Murphy,GB,T,100.0,0.0,12.0,63.0,59.2,67.7,1.0,10.0,154.0,100.0,100.0,93.8,1.0,15.0,4.0,228.0,0.0,0.0,146.0,228.0,174.0,174.0,0.0,82.0,54.0,0.0,2017.0,14364.0,MISSING,kyle murphy
Panthers,00-0033284,188.0795140943699,Panthers,0.03,64.70%,Taylor Moton,T,0.452711377245509,2017.0,taylor moton,taylor moton,taylor moton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0032414,0.0,Panthers,0.03,64.70%,John Theus,T,0.3043353293413173,2017.0,john theus,john theus,john theus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0031067,54.13330635915477,Patriots,0.09,79.00%,Cameron Fleming,T,1.0760479041916169,2017.0,cameron fleming,cam fleming,cam fleming,863.0,Cam Fleming,NE,T,100.0,0.0,19.0,73.9,77.9,66.6,2.0,9.0,305.0,100.0,100.0,96.6,2.0,16.0,5.0,543.0,0.0,0.0,18.0,543.0,330.0,330.0,0.0,524.0,213.0,1.0,2017.0,40127.7,MISSING,cam fleming
Patriots,00-0033383,0.0,Patriots,0.09,79.00%,Cole Croston,T,0.2796407185628742,2017.0,cole croston,cole croston,cole croston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0033388,0.0,Patriots,0.09,79.00%,Andrew Jelks,T,0.2083832335329341,2017.0,andrew jelks,,andrew jelks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0033922,0.0,Patriots,0.09,79.00%,Antonio Garcia,T,0.3260706586826347,2017.0,antonio garcia,,antonio garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0033946,82.81039924286793,Raiders,-0.13,37.50%,David Sharpe,T,0.3662293413173653,2017.0,david sharpe,david sharpe,david sharpe,904.0,David Sharpe,OAK,T,100.0,1.0,23.0,48.8,45.3,48.3,2.0,3.0,65.0,100.0,100.0,93.1,2.0,7.0,2.0,124.0,0.0,0.0,124.0,124.0,69.0,69.0,0.0,0.0,55.0,0.0,2017.0,6051.2,MISSING,david sharpe
Raiders,00-0033972,18.662540381791484,Raiders,-0.13,37.50%,Jylan Ware,T,0.2910616766467066,2017.0,jylan ware,,jylan ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0032459,0.0,Rams,0.14,64.70%,Aaron Neary,T,0.0163790419161676,2017.0,aaron neary,,aaron neary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0031821,0.0,Rams,0.14,64.70%,Darrell Williams,T,0.3697604790419161,2017.0,darrell williams,darrell williams,darrell williams,905.0,Darrell Williams,LA,T,100.0,0.0,26.0,55.6,41.8,63.1,1.0,3.0,47.0,100.0,100.0,91.5,1.0,6.0,2.0,121.0,0.0,0.0,116.0,121.0,51.0,51.0,2.0,3.0,70.0,0.0,2017.0,6727.6,MISSING,darrell williams
Ravens,00-0033372,0.0,Ravens,0.07,56.30%,Brandon Kublanow,T,0.2097802395209581,2017.0,brandon kublanow,brandon coleman,brandon coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0032570,0.0,Ravens,0.07,56.30%,Stephane Nembot,T,0.2198598802395209,2017.0,stephane nembot,,stephane nembot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0030992,0.0,Ravens,0.07,56.30%,Crockett Gillmore,T,0.4889245508982036,2017.0,crockett gillmore,,crockett gillmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0032872,0.0,Saints,0.14,66.70%,Jack Allen,T,0.2173652694610778,2017.0,jack allen,,jack allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0033901,207.12427725293475,Seahawks,0.06,56.30%,Ethan Pocic,T,0.4800251497005988,2017.0,ethan pocic,,ethan pocic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0032466,0.0,Seahawks,0.06,56.30%,George Fant,T,0.2213568862275449,2017.0,george fant,george fant,george fant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0032397,0.0,Seahawks,0.06,56.30%,Rees Odhiambo,T,0.4277574850299401,2017.0,rees odhiambo,rees odhiambo,rees odhiambo,867.0,Rees Odhiambo,SEA,T,100.0,0.0,29.0,41.2,40.3,39.8,6.0,27.0,295.0,100.0,100.0,93.7,1.0,35.0,2.0,484.0,0.0,0.0,484.0,484.0,318.0,318.0,0.0,0.0,166.0,0.0,2017.0,19940.800000000003,MISSING,rees odhiambo
Seahawks,00-0031604,0.0,Seahawks,0.06,56.30%,Tyrus Thompson,T,0.2083832335329341,2017.0,tyrus thompson,,tyrus thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0033085,79.97373861944041,Steelers,0.09,76.50%,Jerald Hawkins,T,0.3578574850299401,2017.0,jerald hawkins,jerald hawkins,jerald hawkins,915.0,Jerald Hawkins,PIT,T,97.9,0.0,25.0,64.3,78.2,60.3,0.0,0.0,9.0,90.0,90.0,100.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,48.0,9.0,10.0,0.0,0.0,38.0,47.0,2017.0,3086.3999999999996,MISSING,jerald hawkins
Texans,00-0033560,81.63881977370919,Texans,-0.08,25.00%,Julie'n Davenport,T,0.3662305389221557,2017.0,julien davenport,julien davenport,julien davenport,893.0,Julie'n Davenport,HST,T,100.0,0.0,13.0,50.6,55.3,52.7,0.0,6.0,102.0,100.0,100.0,96.1,4.0,7.0,1.0,238.0,0.0,0.0,154.0,238.0,110.0,110.0,0.0,0.0,128.0,84.0,2017.0,12042.8,MISSING,julien davenport
Vikings,00-0033326,0.0,Vikings,0.15,77.80%,Aviante Collins,T,0.281437125748503,2017.0,aviante collins,aviante collins,aviante collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0032520,0.0,Vikings,0.15,77.80%,Rashod Hill,T,0.3233532934131736,2017.0,rashod hill,rashod hill,rashod hill,851.0,Rashod Hill,MIN,T,100.0,0.0,18.0,58.3,58.3,54.4,6.0,25.0,392.0,100.0,100.0,95.5,4.0,33.0,2.0,737.0,0.0,0.0,106.0,737.0,422.0,422.0,0.0,628.0,315.0,3.0,2017.0,42967.1,MISSING,rashod hill
49ers,00-0033097,130.9298702847385,49ers,-0.09,25.00%,Shon Coleman,T,0.3713318284424379,2018.0,shon coleman,shon coleman,shon coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0033317,0.0,49ers,-0.09,25.00%,Erik Magnuson,T,0.3139576749435666,2018.0,erik magnuson,,erik magnuson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0033310,0.0,49ers,-0.09,25.00%,J.P. Flynn,T,0.2048532731376975,2018.0,jp flynn,,jp flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0033300,24.29404506550808,Bills,-0.05,37.50%,Conor McDermott,T,0.3132054176072235,2018.0,conor mcdermott,conor mcdermott,conor mcdermott,1045.0,Conor McDermott,BUF,T,100.0,0.0,4.0,62.7,49.0,67.0,0.0,0.0,10.0,100.0,100.0,90.0,0.0,1.0,1.0,23.0,0.0,0.0,1.0,23.0,12.0,12.0,0.0,21.0,11.0,0.0,2018.0,1442.1,MISSING,conor mcdermott
Broncos,00-0033676,0.0,Broncos,-0.01,37.50%,Elijah Wilkinson,T,0.3132054176072235,2018.0,elijah wilkinson,elijah wilkinson,elijah wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0033277,0.0,Browns,-0.03,46.70%,Kyle Kalis,T,0.0921190744920993,2018.0,kyle kalis,kyle kalis,kyle kalis,1058.0,Kyle Kalis,CLV,T,100.0,0.0,8.0,60.0,MISSING,60.0,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,60.0,MISSING,kyle kalis
Buccaneers,00-0032827,0.0,Buccaneers,-0.06,31.30%,Leonard Wester,T,0.3592934537246049,2018.0,leonard wester,leonard wester,leonard wester,1026.0,Leonard Wester,TB,T,99.2,0.0,30.0,46.7,50.4,47.7,1.0,7.0,65.0,98.5,98.6,93.8,1.0,8.0,0.0,117.0,0.0,0.0,0.0,118.0,70.0,71.0,0.0,110.0,47.0,7.0,2018.0,5510.6,MISSING,leonard wester
Cardinals,00-0032397,99.994451850774,Cardinals,-0.27,18.80%,Rees Odhiambo,T,0.0836546275395034,2018.0,rees odhiambo,rees odhiambo,rees odhiambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0033788,54.32328539178591,Cardinals,-0.27,18.80%,Will Holden,T,0.0921190744920993,2018.0,will holden,will holden,will holden,1022.0,Will Holden,ARZ,T,100.0,0.0,1.0,45.7,42.8,50.4,0.0,6.0,84.0,100.0,100.0,94.0,1.0,8.0,2.0,147.0,0.0,0.0,71.0,147.0,89.0,89.0,0.0,75.0,58.0,1.0,2018.0,6717.900000000001,MISSING,will holden
Cardinals,00-0034687,0.0,Cardinals,-0.27,18.80%,Korey Cunningham,T,0.2767375846501129,2018.0,korey cunningham,korey cunningham,korey cunningham,1008.0,Korey Cunningham,ARZ,T,100.0,0.0,1.0,60.4,57.7,57.2,2.0,14.0,196.0,100.0,100.0,94.9,4.0,18.0,2.0,349.0,0.0,0.0,349.0,349.0,209.0,209.0,0.0,0.0,140.0,0.0,2018.0,21079.6,MISSING,korey cunningham
Cardinals,00-0034475,0.0,Cardinals,-0.27,18.80%,Will Holden,T,0.0921190744920993,2018.0,will holden,will holden,will holden,1022.0,Will Holden,ARZ,T,100.0,0.0,1.0,45.7,42.8,50.4,0.0,6.0,84.0,100.0,100.0,94.0,1.0,8.0,2.0,147.0,0.0,0.0,71.0,147.0,89.0,89.0,0.0,75.0,58.0,1.0,2018.0,6717.900000000001,MISSING,will holden
Chargers,00-0034542,0.0,Chargers,0.14,72.20%,Zachary Crabtree,T,0.2076749435665914,2018.0,zachary crabtree,,zachary crabtree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0033253,0.0,Commanders,-0.09,43.80%,Tyler Catalina,T,0.2133182844243792,2018.0,tyler catalina,,tyler catalina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0034817,0.0,Commanders,-0.09,43.80%,Geron Christian,T,0.3803961625282167,2018.0,geron christian,geron christian,geron christian,1043.0,Geron Christian,WAS,T,100.0,1.0,32.0,61.3,46.9,75.7,0.0,3.0,33.0,100.0,100.0,95.5,2.0,3.0,0.0,43.0,0.0,0.0,34.0,43.0,35.0,35.0,0.0,8.0,8.0,1.0,2018.0,2635.9,MISSING,geron christian
Commanders,00-0034102,0.0,Commanders,-0.09,43.80%,Timon Parris,T,0.0318679458239277,2018.0,timon parris,timon parris,timon parris,1051.0,Timon Parris,WAS,T,100.0,0.0,32.0,42.4,MISSING,60.7,0.0,0.0,0.0,MISSING,MISSING,MISSING,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2018.0,254.4,MISSING,timon parris
Cowboys,00-0031067,48.9818411557672,Cowboys,0.05,61.10%,Cameron Fleming,T,1.3755643340857788,2018.0,cameron fleming,cam fleming,cam fleming,1016.0,Cam Fleming,DAL,T,100.0,0.0,9.0,56.5,56.2,59.7,2.0,5.0,125.0,100.0,100.0,95.6,2.0,9.0,2.0,232.0,0.0,0.0,226.0,232.0,135.0,135.0,0.0,1.0,97.0,5.0,2018.0,13108.0,MISSING,cam fleming
Cowboys,00-0033346,0.0,Cowboys,0.05,61.10%,Dustin Stanton,T,0.2048532731376975,2018.0,dustin stanton,,dustin stanton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0033428,0.0,Cowboys,0.05,61.10%,Korren Kirven,T,0.2048532731376975,2018.0,korren kirven,,korren kirven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0032921,0.0,Dolphins,-0.15,43.80%,Zach Sterup,T,0.3132054176072235,2018.0,zach sterup,zach sterup,zach sterup,1029.0,Zach Sterup,MIA,T,100.0,0.0,17.0,45.4,36.3,49.9,0.0,3.0,55.0,100.0,100.0,90.0,0.0,7.0,4.0,92.0,0.0,0.0,71.0,92.0,58.0,58.0,0.0,16.0,34.0,5.0,2018.0,4176.8,MISSING,zach sterup
Eagles,00-0032785,44.91997894489655,Eagles,0.01,55.60%,Halapoulivaati Vaitai,T,0.3872917607223476,2018.0,halapoulivaati vaitai,halapoulivaati vaitai,halapoulivaati vaitai,1011.0,Halapoulivaati Vaitai,PHI,T,100.0,0.0,24.0,49.9,53.8,42.2,4.0,9.0,199.0,100.0,100.0,94.7,2.0,17.0,4.0,334.0,0.0,0.0,217.0,334.0,210.0,210.0,0.0,98.0,124.0,19.0,2018.0,16666.6,MISSING,halapoulivaati vaitai
Eagles,00-0034417,29.537109147547387,Eagles,0.01,55.60%,Matt Pryor,T,0.2896134311512415,2018.0,matt pryor,matt pryor,matt pryor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0034429,0.0,Eagles,0.01,55.60%,Jordan Mailata,T,0.2718363431151241,2018.0,jordan mailata,jordan mailata,jordan mailata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0034140,0.0,Falcons,-0.03,43.80%,Matt Gono,T,0.2722911963882618,2018.0,matt gono,matt gono,matt gono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0031626,12.886866915269128,Giants,-0.04,31.30%,Brian Mihalik,T,0.2509621896162528,2018.0,brian mihalik,brian mihalik,brian mihalik,1037.0,Brian Mihalik,NYG,T,100.0,0.0,21.0,39.7,47.3,57.8,1.0,5.0,34.0,100.0,100.0,91.2,2.0,6.0,0.0,52.0,0.0,0.0,0.0,52.0,39.0,39.0,0.0,35.0,13.0,17.0,2018.0,2064.4,MISSING,brian mihalik
Jaguars,00-0031734,0.0,Jaguars,-0.1,31.30%,Chris Reed,T,0.355530474040632,2018.0,chris reed,chris barker,chris barker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0034380,0.0,Jaguars,-0.1,31.30%,Will Richardson,T,0.3131941309255079,2018.0,will richardson,will richardson,will richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0033414,0.0,Jets,-0.15,25.00%,Eric Smith,T,0.0318679458239277,2018.0,eric smith,eric smith,eric smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0033750,0.0,Lions,-0.06,37.50%,Leo Koloamatangi,T,0.0552714446952595,2018.0,leo koloamatangi,,leo koloamatangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0032766,198.33962674027515,Packers,0.0,40.00%,Jason Spriggs,T,0.7702071106094808,2018.0,jason spriggs,jason spriggs,jason spriggs,1014.0,Jason Spriggs,GB,T,100.0,0.0,12.0,64.7,72.3,63.2,0.0,9.0,207.0,100.0,100.0,96.4,7.0,12.0,3.0,292.0,0.0,0.0,10.0,292.0,219.0,219.0,0.0,281.0,73.0,0.0,2018.0,18892.4,MISSING,jason spriggs
Packers,00-0033359,0.0,Packers,0.0,40.00%,Adam Pankey,T,0.0736952595936794,2018.0,adam pankey,adam pankey,adam pankey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0034833,0.0,Patriots,0.11,73.70%,Isaiah Wynn,T,1.174010158013544,2018.0,isaiah wynn,isaiah wynn,isaiah wynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0034763,186.00575547689985,Raiders,-0.2,25.00%,Brandon Parker,T,0.420206546275395,2018.0,brandon parker,brandon parker,brandon parker,984.0,Brandon Parker,OAK,T,100.0,1.0,23.0,47.3,48.6,55.9,6.0,27.0,458.0,100.0,100.0,94.2,11.0,43.0,10.0,780.0,0.0,0.0,0.0,780.0,490.0,490.0,0.0,780.0,290.0,0.0,2018.0,36894.0,MISSING,brandon parker
Raiders,00-0033946,74.92994783744359,Raiders,-0.2,25.00%,David Sharpe,T,0.1658143340857787,2018.0,david sharpe,david sharpe,david sharpe,1047.0,David Sharpe,OAK,T,94.4,0.0,23.0,53.6,75.7,63.3,0.0,0.0,5.0,83.3,83.3,100.0,1.0,0.0,0.0,17.0,0.0,0.0,2.0,18.0,5.0,6.0,0.0,0.0,12.0,16.0,2018.0,964.8,MISSING,david sharpe
Raiders,00-0032528,0.0,Raiders,-0.2,25.00%,Justin Murray,T,0.2708803611738148,2018.0,justin murray,justin murray,justin murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0034803,134.8794788690552,Rams,0.15,79.00%,Joe Noteboom,T,0.3864125282167042,2018.0,joe noteboom,joe noteboom,joe noteboom,1032.0,Joe Noteboom,LA,T,100.0,0.0,26.0,70.7,89.5,62.7,0.0,0.0,23.0,100.0,100.0,100.0,0.0,0.0,0.0,79.0,0.0,5.0,63.0,79.0,25.0,25.0,10.0,0.0,54.0,0.0,2018.0,5585.3,MISSING,joe noteboom
Ravens,00-0033804,0.0,Ravens,0.11,58.80%,Steven Moore,T,0.2048532731376975,2018.0,steven moore,,steven moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0034280,0.0,Ravens,0.11,58.80%,Greg Senat,T,0.221558690744921,2018.0,greg senat,greg senat,greg senat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0030621,0.0,Saints,0.13,77.80%,Michael Ola,T,0.206446388261851,2018.0,michael ola,michael ola,michael ola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0033446,0.0,Seahawks,0.1,58.80%,Jordan Simmons,T,0.2631089164785553,2018.0,jordan simmons,jordan gross,jordan gross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0034664,0.0,Seahawks,0.1,58.80%,Elijah Nkansah,T,0.0318679458239277,2018.0,elijah nkansah,elijah nkansah,elijah nkansah,1057.0,Elijah Nkansah,SEA,T,100.0,0.0,29.0,60.0,MISSING,60.0,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2018.0,60.0,MISSING,elijah nkansah
Steelers,00-0034768,129.9039293286819,Steelers,0.07,60.00%,Chukwuma Okorafor,T,0.3854915349887133,2018.0,chukwuma okorafor,chukwuma okorafor,chukwuma okorafor,1020.0,Chukwuma Okorafor,PIT,T,99.4,0.0,25.0,50.8,46.0,58.0,0.0,4.0,72.0,98.6,98.7,95.8,1.0,5.0,1.0,155.0,0.0,0.0,0.0,156.0,76.0,77.0,0.0,86.0,79.0,69.0,2018.0,7924.799999999999,MISSING,chukwuma okorafor
Steelers,00-0033785,68.61173192668721,Steelers,0.07,60.00%,Zach Banner,T,0.3132054176072235,2018.0,zach banner,zach banner,zach banner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0032874,0.0,Steelers,0.07,60.00%,Joseph Cheek,T,0.2048532731376975,2018.0,joseph cheek,,joseph cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0033085,0.0,Steelers,0.07,60.00%,Jerald Hawkins,T,0.4303735891647856,2018.0,jerald hawkins,jerald hawkins,jerald hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
