team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa,Year,weighted_grade,weighted_average_grade,merge_player_y
Buccaneers,00-0025430,11.826748023674874,Buccaneers,0.186,75.00%,Drew Stanton,QB,0.012108980827447,2020.0,drew stanton,drew stanton,drew stanton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0029857,0.0,Buccaneers,0.186,75.00%,Ryan Griffin,QB,0.8299697275479314,2020.0,ryan griffin,ryan griffin,ryan griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0031589,33.55287424912062,Cardinals,0.018,50.00%,Brett Hundley,QB,0.4477800201816347,2020.0,brett hundley,brett hundley,brett hundley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0025708,0.0,Chiefs,0.112,84.20%,Matt Moore,QB,0.1029263370332997,2020.0,matt moore,matt moore,matt moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0036226,89.16640637281117,Colts,0.092,64.70%,Jacob Eason,QB,0.4001342078708375,2020.0,jacob eason,jacob eason,jacob eason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0036022,0.0,Commanders,0.033,41.20%,Steven Montez,QB,0.0181039354187689,2020.0,steven montez,,steven montez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0032431,25.508826997880867,Dolphins,0.049,62.50%,Jake Rudock,QB,0.0222593340060544,2020.0,jake rudock,jake rudock,jake rudock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0022787,2.436267306958272,Falcons,-0.029,25.00%,Matt Schaub,QB,1.198284561049445,2020.0,matt schaub,matt schaub,matt schaub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0036301,86.53285920908559,Jets,-0.222,12.50%,James Morgan,QB,0.3979899091826438,2020.0,james morgan,,james morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0036264,353.9015755816421,Packers,0.195,77.80%,Jordan Love,QB,1.135992431886983,2020.0,jordan love,jordan love,jordan love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034177,0.0,Packers,0.195,77.80%,Tim Boyle,QB,0.3794147325933401,2020.0,tim boyle,tim boyle,tim boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0035251,106.21459646133653,Panthers,-0.068,31.30%,Will Grier,QB,0.4442709384460141,2020.0,will grier,will grier,will grier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0031407,278.77279181201556,Rams,0.151,61.10%,Blake Bortles,QB,0.0311624621594349,2020.0,blake bortles,blake bortles,blake bortles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0021206,1.5077385613606649,Texans,-0.075,25.00%,Josh McCown,QB,0.2656261352169525,2020.0,josh mccown,josh mccown,josh mccown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0032245,66.97916698941678,Vikings,-0.006,43.80%,Sean Mannion,QB,0.4477800201816347,2020.0,sean mannion,sean mannion,sean mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0032792,19.92202601861248,49ers,0.081,60.00%,Nate Sudfeld,QB,0.0076712328767123,2021.0,nate sudfeld,nate sudfeld,nate sudfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0037028,0.0,Bears,-0.119,35.30%,Ryan Willis,QB,0.0100821917808219,2021.0,ryan willis,malik willis,malik willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0035100,0.0,Bengals,0.077,61.90%,Jake Browning,QB,0.0200909589041095,2021.0,jake browning,jake browning,jake browning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0033550,93.03859386968126,Bills,0.202,63.20%,Davis Webb,QB,0.0613698630136986,2021.0,davis webb,davis webb,davis webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0035988,0.0,Broncos,0.016,41.20%,Anthony Gordon,QB,0.0151232876712328,2021.0,anthony gordon,anthony brown,anthony brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0036928,188.0795140943699,Buccaneers,0.205,73.70%,Kyle Trask,QB,0.5514657534246575,2021.0,kyle trask,kyle trask,kyle trask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0029857,0.0,Buccaneers,0.205,73.70%,Ryan Griffin,QB,0.1380821917808219,2021.0,ryan griffin,ryan griffin,ryan griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0035146,28.26533656160372,Cardinals,0.141,61.10%,Trace McSorley,QB,0.1811254794520548,2021.0,trace mcsorley,trace mcsorley,trace mcsorley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0035282,43.715524274716685,Chargers,0.044,52.90%,Easton Stick,QB,0.5037758904109589,2021.0,easton stick,easton stick,easton stick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0026544,0.0,Chargers,0.044,52.90%,Chase Daniel,QB,1.095890410958904,2021.0,chase daniel,chase daniel,chase daniel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0036679,0.0,Chiefs,0.102,70.00%,Shane Buechele,QB,0.1607276712328767,2021.0,shane buechele,,shane buechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0036301,78.2981689020182,Colts,0.06,52.90%,James Morgan,QB,0.0252054794520547,2021.0,james morgan,,james morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0031589,24.856580599990966,Colts,0.06,52.90%,Brett Hundley,QB,0.0560120547945205,2021.0,brett hundley,brett hundley,brett hundley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0031589,24.856580599990966,Colts,0.06,52.90%,Brett Hundley,QB,0.0076712328767123,2021.0,brett hundley,brett hundley,brett hundley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0036879,23.74303503009006,Colts,0.06,52.90%,Sam Ehlinger,QB,0.3347972602739726,2021.0,sam ehlinger,sam ehlinger,sam ehlinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0035251,96.10694121980713,Cowboys,0.173,66.70%,Will Grier,QB,0.4657534246575342,2021.0,will grier,will grier,will grier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0036312,35.05482781900024,Dolphins,-0.019,52.90%,Jake Luton,QB,0.0403287671232876,2021.0,jake luton,jake luton,jake luton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0036052,0.0,Eagles,0.052,50.00%,Reid Sinnett,QB,0.2210043835616438,2021.0,reid sinnett,,reid sinnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0030533,24.315415564110268,Falcons,-0.156,41.20%,Matt Barkley,QB,0.0076712328767123,2021.0,matt barkley,matt barkley,matt barkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0031288,14.952562071082632,Falcons,-0.156,41.20%,A.J. McCarron,QB,0.5410958904109588,2021.0,aj mccarron,aj mccarron,aj mccarron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0035283,43.376396619258934,Giants,-0.169,23.50%,Clayton Thorson,QB,0.0050410958904109,2021.0,clayton thorson,clayton tune,clayton tune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0034423,17.432219501790488,Jaguars,-0.19,17.70%,Danny Etling,QB,0.0200909589041095,2021.0,danny etling,,danny etling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0036022,0.0,Lions,-0.163,18.80%,Steven Montez,QB,0.0907397260273972,2021.0,steven montez,,steven montez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0035040,0.0,Lions,-0.163,18.80%,David Blough,QB,0.4657534246575342,2021.0,david blough,david blough,david blough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034131,0.0,Packers,0.116,72.20%,Kurt Benkert,QB,0.0201643835616438,2021.0,kurt benkert,,kurt benkert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0035264,64.82923459464897,Patriots,0.133,55.60%,Jarrett Stidham,QB,0.5528920547945205,2021.0,jarrett stidham,jarrett stidham,jarrett stidham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0033958,33.8908251436598,Raiders,-0.062,55.60%,Nathan Peterman,QB,0.0153424657534246,2021.0,nathan peterman,nathan peterman,nathan peterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0035939,0.0,Rams,0.107,76.20%,Bryce Perkins,QB,0.3616438356164383,2021.0,bryce perkins,bryce perkins,bryce perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0035752,0.0,Ravens,-0.069,47.10%,Chris Streveler,QB,0.0302465753424657,2021.0,chris streveler,chris streveler,chris streveler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0031407,206.51996360465236,Saints,0.038,52.90%,Blake Bortles,QB,0.0153424657534246,2021.0,blake bortles,blake bortles,blake bortles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0035232,374.56448844284773,Steelers,-0.057,52.90%,Dwayne Haskins,QB,0.4657534246575342,2021.0,dwayne haskins,dwayne haskins,dwayne haskins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0033949,51.951243652344665,Steelers,-0.057,52.90%,Joshua Dobbs,QB,0.4931506849315068,2021.0,joshua dobbs,joshua dobbs,joshua dobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0033537,336.13517260829195,Texans,-0.211,23.50%,Deshaun Watson,QB,8.734246575342466,2021.0,deshaun watson,deshaun watson,deshaun watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0032436,14.219983204570545,Texans,-0.211,23.50%,Jeff Driskel,QB,0.3917808219178082,2021.0,jeff driskel,jeff driskel,jeff driskel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0032784,28.099472366455277,Titans,0.043,66.70%,Kevin Hogan,QB,0.0460273972602739,2021.0,kevin hogan,kevin hogan,kevin hogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0034438,11.102506693507294,Titans,0.043,66.70%,Logan Woodside,QB,0.4273972602739726,2021.0,logan woodside,logan woodside,logan woodside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0036279,14.410767577210205,Vikings,0.022,47.10%,Nate Stanley,QB,0.2273972602739726,2021.0,nate stanley,alex tanney,alex tanney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0035100,0.0,Bengals,0.124,73.70%,Jake Browning,QB,0.0994236311239193,2022.0,jake browning,jake browning,jake browning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0030533,18.013302893340718,Bills,0.156,77.80%,Matt Barkley,QB,0.1720461095100864,2022.0,matt barkley,matt barkley,matt barkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0037650,0.0,Broncos,-0.036,29.40%,Jarrett Guarantano,QB,0.0564365994236311,2022.0,jarrett guarantano,,jarrett guarantano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0036946,165.89288938100736,Browns,-0.016,41.20%,Kellen Mond,QB,0.4310413064361191,2022.0,kellen mond,kellen mond,kellen mond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0029857,0.0,Buccaneers,-0.004,44.40%,Ryan Griffin,QB,0.1720461095100864,2022.0,ryan griffin,ryan griffin,ryan griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0035282,39.55544211282296,Chargers,-0.005,55.60%,Easton Stick,QB,0.4968256484149855,2022.0,easton stick,easton stick,easton stick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0037324,16.589239353891337,Chiefs,0.18,85.00%,Chris Oladokun,QB,0.0994236311239193,2022.0,chris oladokun,,chris oladokun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0036679,0.0,Chiefs,0.18,85.00%,Shane Buechele,QB,0.3962536023054755,2022.0,shane buechele,,shane buechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0036197,43.376396619258934,Commanders,-0.007,50.00%,Jake Fromm,QB,0.0662824207492795,2022.0,jake fromm,jake fromm,jake fromm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0035251,86.96115654866401,Cowboys,0.118,68.40%,Will Grier,QB,0.1029990393852065,2022.0,will grier,will grier,will grier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0030520,24.935629986532096,Dolphins,0.032,50.00%,Mike Glennon,QB,0.0095581171950048,2022.0,mike glennon,mike glennon,mike glennon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0036929,71.64738471510974,Eagles,0.163,80.00%,Ian Book,QB,0.3962536023054755,2022.0,ian book,ian book,ian book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0034438,10.0459634902801,Falcons,-0.061,41.20%,Logan Woodside,QB,0.1194092219020173,2022.0,logan woodside,logan woodside,logan woodside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0037068,0.0,Jaguars,0.065,52.60%,EJ Perry,QB,0.0994236311239193,2022.0,ej perry,,ej perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0032792,14.758599867483383,Lions,-0.011,52.90%,Nate Sudfeld,QB,0.4971181556195965,2022.0,nate sudfeld,nate sudfeld,nate sudfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0036022,0.0,Lions,-0.011,52.90%,Steven Montez,QB,0.0165706051873198,2022.0,steven montez,,steven montez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034423,15.773324484636207,Packers,-0.014,47.10%,Danny Etling,QB,0.0994236311239193,2022.0,danny etling,,danny etling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0038132,126.91571549828969,Panthers,-0.046,41.20%,Matt Corral,QB,0.3127886647454371,2022.0,matt corral,matt cassel,matt cassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0037360,0.0,Panthers,-0.046,41.20%,Davis Cheek,QB,0.0276176753121998,2022.0,davis cheek,,davis cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0031395,5.1392407260693345,Patriots,0.038,47.10%,Garrett Gilbert,QB,0.1035542747358309,2022.0,garrett gilbert,garrett gilbert,garrett gilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0037507,0.0,Raiders,-0.059,35.30%,Chase Garbers,QB,0.037624399615754,2022.0,chase garbers,,chase garbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0035812,0.0,Rams,-0.098,29.40%,Case Cookus,QB,0.0386647454370797,2022.0,case cookus,,case cookus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0031589,18.414207812317017,Ravens,0.006,55.60%,Brett Hundley,QB,0.036983669548511,2022.0,brett hundley,brett hundley,brett hundley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0036312,31.718919893439303,Saints,-0.002,41.20%,Jake Luton,QB,0.0497118155619596,2022.0,jake luton,jake luton,jake luton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0035704,197.93659738452592,Seahawks,-0.019,50.00%,Drew Lock,QB,0.6969361191162344,2022.0,drew lock,drew lock,drew lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0032245,36.75894621967683,Seahawks,-0.019,50.00%,Sean Mannion,QB,0.1720461095100864,2022.0,sean mannion,sean mannion,sean mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0034771,107.19631129862644,Steelers,-0.009,52.90%,Mason Rudolph,QB,1.9404418828049952,2022.0,mason rudolph,mason rudolph,mason rudolph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0032784,20.816601120612496,Titans,-0.081,41.20%,Kevin Hogan,QB,0.0295869356388088,2022.0,kevin hogan,kevin hogan,kevin hogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0034343,360.3334839346859,Vikings,-0.001,72.20%,Josh Rosen,QB,0.0221902017291066,2022.0,josh rosen,josh rosen,josh rosen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0032434,8.694306439197055,49ers,0.26,70.00%,Brandon Allen,QB,0.4859875444839857,2023.0,brandon allen,brandon allen,brandon allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0033958,18.599679195668497,Bears,0.0,41.20%,Nathan Peterman,QB,0.3019968861209964,2023.0,nathan peterman,nathan peterman,nathan peterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0038137,0.0,Bengals,-0.04,52.90%,Drew Plitt,QB,0.0373665480427046,2023.0,drew plitt,,drew plitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0036679,0.0,Bills,0.19,63.20%,Shane Buechele,QB,0.096085409252669,2023.0,shane buechele,,shane buechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0034577,0.0,Bills,0.19,63.20%,Kyle Allen,QB,0.4859875444839857,2023.0,kyle allen,kyle allen,kyle allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0036384,13.825549959039474,Broncos,-0.07,47.10%,Ben DiNucci,QB,0.096085409252669,2023.0,ben dinucci,ben dinucci,ben dinucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0034899,0.0,Buccaneers,-0.01,52.60%,John Wolford,QB,0.2496040925266904,2023.0,john wolford,john wolford,john wolford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0035251,78.68570836091402,Chargers,-0.08,29.40%,Will Grier,QB,0.0696917259786476,2023.0,will grier,will grier,will grier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0038637,16.869906020558005,Chargers,-0.08,29.40%,Max Duggan,QB,0.0106761565836298,2023.0,max duggan,,max duggan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0037324,15.010564504155566,Chiefs,0.1,71.40%,Chris Oladokun,QB,0.096085409252669,2023.0,chris oladokun,,chris oladokun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0036946,150.10609369803575,Colts,-0.01,52.90%,Kellen Mond,QB,0.0693950177935943,2023.0,kellen mond,kellen mond,kellen mond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0036879,19.439152950542535,Colts,-0.01,52.90%,Sam Ehlinger,QB,0.4326854982206405,2023.0,sam ehlinger,sam ehlinger,sam ehlinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0036197,39.248586720673984,Commanders,-0.21,23.50%,Jake Fromm,QB,0.0464608540925266,2023.0,jake fromm,jake fromm,jake fromm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0037012,620.4202579277504,Cowboys,0.21,66.70%,Trey Lance,QB,0.4181494661921708,2023.0,trey lance,trey lance,trey lance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0037327,14.032545536471172,Dolphins,0.13,61.10%,Skylar Thompson,QB,0.3961539145907473,2023.0,skylar thompson,skylar thompson,skylar thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0038400,39.651155712866995,Eagles,0.0,61.10%,Tanner McKee,QB,0.3543727758007117,2023.0,tanner mckee,tanner mckee,tanner mckee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0036226,66.05609851368895,Giants,-0.15,35.30%,Jacob Eason,QB,0.0232304270462633,2023.0,jacob eason,jacob eason,jacob eason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0030533,13.344582998045512,Jaguars,-0.04,52.90%,Matt Barkley,QB,0.0575818505338078,2023.0,matt barkley,matt barkley,matt barkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0037068,0.0,Jaguars,-0.04,52.90%,EJ Perry,QB,0.0160142348754448,2023.0,ej perry,,ej perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0038550,178.20869107823418,Lions,0.09,70.00%,Hendon Hooker,QB,0.3513447508896797,2023.0,hendon hooker,hendon hooker,hendon hooker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0031237,47.14988464565865,Lions,0.09,70.00%,Teddy Bridgewater,QB,1.0571485765124555,2023.0,teddy bridgewater,teddy bridgewater,teddy bridgewater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0032792,10.93343969358248,Lions,0.09,70.00%,Nate Sudfeld,QB,0.7117437722419928,2023.0,nate sudfeld,nate sudfeld,nate sudfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0035040,0.0,Lions,0.09,70.00%,David Blough,QB,0.1649466192170818,2023.0,david blough,david blough,david blough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034732,11.492386076250558,Packers,0.05,52.60%,Alex McGough,QB,0.096085409252669,2023.0,alex mcgough,,alex mcgough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0038150,0.0,Patriots,-0.12,23.50%,Nathan Rourke,QB,0.0556054270462633,2023.0,nathan rourke,,nathan rourke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0039107,83.40394402994575,Rams,0.04,55.60%,Stetson Bennett,QB,0.2779283807829181,2023.0,stetson bennett,,stetson bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0038385,0.0,Rams,0.04,55.60%,Dresser Winn,QB,0.0053380782918149,2023.0,dresser winn,,dresser winn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0026300,1.4339112844135755,Ravens,0.21,73.70%,Josh Johnson,QB,0.3484564056939501,2023.0,josh johnson,josh johnson,josh johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0038911,0.0,Ravens,0.21,73.70%,Malik Cunningham,QB,0.0741405693950177,2023.0,malik cunningham,,malik cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0038998,84.57952349910451,Saints,0.08,52.90%,Jake Haener,QB,0.3008024911032028,2023.0,jake haener,jake haener,jake haener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0032245,27.231697132595947,Seahawks,-0.04,52.90%,Sean Mannion,QB,0.0458185053380782,2023.0,sean mannion,sean mannion,sean mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0035146,23.141700289084422,Steelers,-0.03,55.60%,Trace McSorley,QB,0.0358096085409252,2023.0,trace mcsorley,trace mcsorley,trace mcsorley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0034177,0.0,Texans,0.02,57.90%,Tim Boyle,QB,0.0214857651245551,2023.0,tim boyle,tim boyle,tim boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
