team,player_id_x,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,snap_counts_defense,player_id_y,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_corner,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,Year,weighted_grade,weighted_average_grade,merge_player_y
Vikings,00-0034310,0.0,Vikings,0.03,53.30%,Craig James,CB,0.0796698645598194,2018.0,craig james,craig james,craig james,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0034996,0.0,49ers,0.216,79.00%,Tim Harris,CB,0.2218793836344314,2019.0,tim harris,tim harris,tim harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0035056,0.0,Bears,-0.032,50.00%,Josh Simmons,CB,0.2008501594048884,2019.0,josh simmons,isaiah simmons,isaiah simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0034607,0.0,Bears,-0.032,50.00%,Michael Joseph,CB,0.0375855472901169,2019.0,michael joseph,michael coe,michael coe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0033333,0.0,Broncos,-0.053,43.80%,Horace Richardson,CB,0.2008501594048884,2019.0,horace richardson,mike richardson,mike richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0031904,0.0,Broncos,-0.053,43.80%,Bryce Callahan,CB,3.896563761955367,2019.0,bryce callahan,bryce callahan,bryce callahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0032403,69.15454106393481,Browns,-0.076,37.50%,Juston Burris,CB,0.3375632306057386,2019.0,juston burris,juston burris,juston burris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0034705,0.0,Buccaneers,0.072,43.80%,John Franklin,CB,0.0255047821466524,2019.0,john franklin,john brannon,john brannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0034705,0.0,Buccaneers,0.072,43.80%,John Franklin,CB,0.015471838469713,2019.0,john franklin,john brannon,john brannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0032769,0.0,Cardinals,-0.081,33.30%,Brandon Williams,CB,0.4828246546227417,2019.0,brandon williams,brandon williams,brandon williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0030528,0.0,Cardinals,-0.081,33.30%,Robert Alford,CB,3.1880977683315623,2019.0,robert alford,robert alford,robert alford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0034446,0.0,Cardinals,-0.081,33.30%,Jalen Davis,CB,0.0712630180658873,2019.0,jalen davis,jalen davis,jalen davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0034623,0.0,Cardinals,-0.081,33.30%,Andre Chachere,CB,0.030943145589798,2019.0,andre chachere,andre chachere,andre chachere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0031173,57.45235006534982,Chargers,0.0,31.30%,Jaylen Watkins,CB,0.4277364505844845,2019.0,jaylen watkins,jaylen watkins,jaylen watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0031020,0.0,Chiefs,0.133,79.00%,Keith Reaser,CB,0.4224229543039319,2019.0,keith reaser,keith reaser,keith reaser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0035422,0.0,Cowboys,0.137,50.00%,Chris Westry,CB,0.2026211477151966,2019.0,chris westry,chris westry,chris westry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0033462,0.0,Dolphins,-0.201,31.30%,Cordrea Tankersley,CB,0.4514197662061636,2019.0,cordrea tankersley,cordrea tankersley,cordrea tankersley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0035339,0.0,Dolphins,-0.201,31.30%,Montre Hartage,CB,0.0464144527098831,2019.0,montre hartage,demontre hurst,demontre hurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0026160,0.0,Dolphins,-0.201,31.30%,Aqib Talib,CB,2.2504218916046757,2019.0,aqib talib,aqib talib,aqib talib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0035285,49.572923836928005,Falcons,-0.03,43.80%,Jordan Miller,CB,0.2941004250797024,2019.0,jordan miller,harlan miller,harlan miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0034974,106.1215149601487,Giants,-0.137,25.00%,Julian Love,CB,0.3654171094580233,2019.0,julian love,julian posey,julian posey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0031188,19.92202601861248,Jets,-0.133,43.80%,Bennett Jackson,CB,0.0618862911795961,2019.0,bennett jackson,robert jackson,robert jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0035277,59.54763706891429,Lions,-0.11,20.00%,Michael Jackson,CB,0.1392444208289054,2019.0,michael jackson,mike jackson,mike jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034751,230.497763454368,Packers,0.089,77.80%,Josh Jackson,CB,0.7554946865037194,2019.0,josh jackson,josh jackson,josh jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0033289,52.19778612474725,Panthers,-0.146,31.30%,Corn Elder,CB,0.1247104144527098,2019.0,corn elder,corn elder,corn elder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0034966,0.0,Patriots,0.227,70.60%,D'Angelo Ross,CB,0.2012927736450584,2019.0,dangelo ross,dangelo ross,dangelo ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0033390,0.0,Raiders,-0.081,43.80%,D.J. Killings,CB,0.2008501594048884,2019.0,dj killings,,dj killings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0032631,0.0,Raiders,-0.081,43.80%,Makinton Dorleant,CB,0.2088204038257173,2019.0,makinton dorleant,makinton dorleant,makinton dorleant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0034660,0.0,Raiders,-0.081,43.80%,Rico Gafford,CB,0.0773581296493092,2019.0,rico gafford,eric garror,eric garror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0032770,0.0,Ravens,0.292,82.40%,Tavon Young,CB,1.9401073326248672,2019.0,tavon young,tavon young,tavon young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0031688,0.0,Ravens,0.292,82.40%,Denzel Rice,CB,0.0467587672688629,2019.0,denzel rice,denzel rice,denzel rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0027882,47.14988464565865,Saints,0.12,76.50%,Patrick Robinson,CB,2.842720510095643,2019.0,patrick robinson,patrick robinson,patrick robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0031630,10.0459634902801,Seahawks,-0.001,66.70%,Akeem King,CB,0.7189824654622742,2019.0,akeem king,akeem king,akeem king,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0032810,0.0,Seahawks,-0.001,66.70%,Kalan Reed,CB,0.3825717321997874,2019.0,kalan reed,kalan reed,kalan reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0033809,0.0,Seahawks,-0.001,66.70%,Jeremy Boykins,CB,0.2008501594048884,2019.0,jeremy boykins,,jeremy boykins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0033103,241.7366266152348,Bears,-0.032,47.10%,Artie Burns,CB,0.4477800201816347,2020.0,artie burns,artie burns,artie burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0027743,7.781472580886643,Bears,-0.032,47.10%,Sherrick McManis,CB,0.4477800201816347,2020.0,sherrick mcmanis,sherrick mcmanis,sherrick mcmanis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0033612,0.0,Bears,-0.032,47.10%,Sojourn Shelton,CB,0.0042381432896064,2020.0,sojourn shelton,,sojourn shelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0032849,0.0,Bears,-0.032,47.10%,Tre Roberson,CB,0.2487386478304742,2020.0,tre roberson,tre brown,tre brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0034607,0.0,Bears,-0.032,47.10%,Michael Joseph,CB,0.2081231079717457,2020.0,michael joseph,michael coe,michael coe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0031546,257.79447725064534,Bengals,-0.139,26.70%,Trae Waynes,CB,5.045408678102927,2020.0,trae waynes,trae waynes,trae waynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0033791,21.21372214462239,Bengals,-0.139,26.70%,Brandon Wilson,CB,1.076185671039354,2020.0,brandon wilson,brandon dixon,brandon dixon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0035799,0.0,Bengals,-0.139,26.70%,Trajan Bandy,CB,0.0296670030272452,2020.0,trajan bandy,,trajan bandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0035638,226.45535746330887,Browns,0.01,66.70%,Greedy Williams,CB,0.7406059535822401,2020.0,greedy williams,greedy williams,greedy williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0034705,0.0,Buccaneers,0.186,75.00%,John Franklin,CB,0.201816347124117,2020.0,john franklin,john brannon,john brannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0027957,61.45770121220792,Cardinals,0.018,50.00%,Prince Amukamara,CB,0.0726538849646821,2020.0,prince amukamara,prince amukamara,prince amukamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0030528,54.70224356326775,Cardinals,0.018,50.00%,Robert Alford,CB,3.7840565085771942,2020.0,robert alford,robert alford,robert alford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0031173,42.56174774939563,Chargers,0.015,43.80%,Jaylen Watkins,CB,0.0270075681130171,2020.0,jaylen watkins,jaylen watkins,jaylen watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0035634,0.0,Chiefs,0.112,84.20%,Alex Brown,CB,0.2144298688193743,2020.0,alex brown,alex brown,alex brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0034145,0.0,Chiefs,0.112,84.20%,Chris Lammons,CB,0.0720484359233097,2020.0,chris lammons,chris lammons,chris lammons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0031259,36.08822295004277,Commanders,0.033,41.20%,Aaron Colvin,CB,0.1029263370332997,2020.0,aaron colvin,aaron colvin,aaron colvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0036349,24.854614499248807,Commanders,0.033,41.20%,Kamren Curl,CB,0.3220645812310797,2020.0,kamren curl,,kamren curl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0033410,0.0,Commanders,0.033,41.20%,Cole Luke,CB,0.1402330978809283,2020.0,cole luke,cole luke,cole luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0036372,88.38465013198883,Cowboys,-0.101,37.50%,Reggie Robinson,CB,0.3997568113017155,2020.0,reggie robinson,patrick robinson,patrick robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0031357,0.0,Cowboys,-0.101,37.50%,C.J. Goodwin,CB,0.3784056508577195,2020.0,cj goodwin,cj goodwin,cj goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0031630,7.442232797902803,Dolphins,0.049,62.50%,Akeem King,CB,0.0302724520686175,2020.0,akeem king,akeem king,akeem king,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0035995,0.0,Eagles,-0.08,26.70%,Grayland Arnold,CB,0.0845837537840565,2020.0,grayland arnold,grayland arnold,grayland arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0030411,39.886581942963645,Giants,-0.093,37.50%,Logan Ryan,CB,4.061553985872856,2020.0,logan ryan,logan ryan,logan ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0036084,0.0,Giants,-0.093,37.50%,Madre Harper,CB,0.2534571140262361,2020.0,madre harper,andre chachere,andre chachere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0034523,0.0,Jaguars,-0.217,6.30%,Quenton Meeks,CB,0.0445186680121089,2020.0,quenton meeks,quenton meeks,quenton meeks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0031188,14.758599867483383,Jets,-0.222,12.50%,Bennett Jackson,CB,0.1506200807265388,2020.0,bennett jackson,robert jackson,robert jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0033503,0.0,Jets,-0.222,12.50%,Arthur Maulet,CB,0.441473259334006,2020.0,arthur maulet,arthur maulet,arthur maulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0035499,0.0,Jets,-0.222,12.50%,Kyron Brown,CB,0.2144298688193743,2020.0,kyron brown,kyron brown,kyron brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0032635,0.0,Lions,-0.191,31.30%,Josh Hawkins,CB,0.0060544904137235,2020.0,josh hawkins,josh hawkins,josh hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034274,37.00430717128218,Packers,0.195,77.80%,Parry Nickerson,CB,0.2804661957618567,2020.0,parry nickerson,parry nickerson,parry nickerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0035079,0.0,Packers,0.195,77.80%,Kabion Ento,CB,0.2890721493440968,2020.0,kabion ento,,kabion ento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0034398,44.91997894489655,Panthers,-0.068,31.30%,Natrell Jamerson,CB,0.0890373360242179,2020.0,natrell jamerson,natrell jamerson,natrell jamerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0036087,0.0,Patriots,-0.071,43.80%,Myles Bryant,CB,0.2896654894046417,2020.0,myles bryant,myles bryant,myles bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0033779,0.0,Patriots,-0.071,43.80%,Dee Virgin,CB,0.0222593340060544,2020.0,dee virgin,dee virgin,dee virgin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0034979,76.53071766164149,Ravens,0.137,66.70%,Iman Marshall,CB,0.2993435923309788,2020.0,iman marshall,iman lewismarshall,iman lewismarshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0032059,77.57728512240473,Saints,0.14,72.20%,P.J. Williams,CB,0.5285065590312815,2020.0,pj williams,pj williams,pj williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0029065,0.0,Saints,0.14,72.20%,Johnson Bademosi,CB,0.4477800201816347,2020.0,johnson bademosi,johnson bademosi,johnson bademosi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0029329,0.0,Seahawks,0.06,70.60%,Neiko Thorpe,CB,0.4477800201816347,2020.0,neiko thorpe,neiko thorpe,neiko thorpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0034527,0.0,Seahawks,0.06,70.60%,Ryan Neal,CB,0.280465186680121,2020.0,ryan neal,siran neal,siran neal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0033882,272.60613988171224,Texans,-0.075,25.00%,Gareon Conley,CB,0.9547810292633704,2020.0,gareon conley,gareon conley,gareon conley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0035244,199.72658478555235,Texans,-0.075,25.00%,Lonnie Johnson,CB,0.597680625630676,2020.0,lonnie johnson,lonnie johnson,lonnie johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0034792,22.9484648183253,Texans,-0.075,25.00%,Cornell Armstrong,CB,0.3784056508577195,2020.0,cornell armstrong,cornell armstrong,cornell armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0034594,0.0,Texans,-0.075,25.00%,A.J. Moore,CB,0.3249853683148335,2020.0,aj moore,dj moore,dj moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0035885,0.0,49ers,0.081,60.00%,Lavert Hill,CB,0.0201643835616438,2021.0,lavert hill,,lavert hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0035970,0.0,Bears,-0.119,35.30%,Stanford Samuels,CB,0.0050410958904109,2021.0,stanford samuels,stanford samuels,stanford samuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0034607,0.0,Bears,-0.119,35.30%,Michael Joseph,CB,0.0151232876712328,2021.0,michael joseph,michael coe,michael coe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0035899,0.0,Bengals,0.077,61.90%,John Brannon,CB,0.0050410958904109,2021.0,john brannon,john brannon,john brannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0034996,27.41474670043702,Bills,0.202,63.20%,Tim Harris,CB,0.0302465753424657,2021.0,tim harris,tim harris,tim harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0036588,0.0,Bills,0.202,63.20%,Olaijah Griffin,CB,0.0907397260273972,2021.0,olaijah griffin,,olaijah griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0036589,0.0,Bills,0.202,63.20%,Nick McCloud,CB,0.0453698630136986,2021.0,nick mccloud,nick mccloud,nick mccloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0034744,158.65054031430455,Broncos,0.016,41.20%,Duke Dawson,CB,0.0690410958904109,2021.0,duke dawson,duke dawson,duke dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0035780,0.0,Broncos,0.016,41.20%,Rojesterman Farris,CB,0.0050410958904109,2021.0,rojesterman farris,,rojesterman farris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0034355,166.12896737855115,Browns,-0.005,47.10%,M.J. Stewart,CB,0.6428230136986302,2021.0,mj stewart,mj stewart,mj stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0035108,0.0,Browns,-0.005,47.10%,Nate Meadors,CB,0.0453698630136986,2021.0,nate meadors,nate meadors,nate meadors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0031052,31.05328120343388,Cardinals,0.141,61.10%,Bashaud Breeland,CB,0.0076712328767123,2021.0,bashaud breeland,bashaud breeland,bashaud breeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0035485,0.0,Cardinals,0.141,61.10%,Nate Brooks,CB,0.0100821917808219,2021.0,nate brooks,nate brooks,nate brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0036688,0.0,Chargers,0.044,52.90%,Kiondre Thomas,CB,0.0302465753424657,2021.0,kiondre thomas,kevin thomas,kevin thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0034767,76.69969315427772,Colts,0.06,52.90%,Nick Nelson,CB,0.2410958904109589,2021.0,nick nelson,nick nelson,nick nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0035534,57.49773743246207,Colts,0.06,52.90%,Marvell Tell,CB,0.0907397260273972,2021.0,marvell tell,marvell tell,marvell tell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0036667,14.708149779735685,Colts,0.06,52.90%,Chris Wilcox,CB,0.0856986301369863,2021.0,chris wilcox,chris milton,chris milton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0032596,0.0,Colts,0.06,52.90%,Brian Poole,CB,0.0153424657534246,2021.0,brian poole,brian poole,brian poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0031587,25.43775320187633,Commanders,-0.116,41.20%,Bobby McCain,CB,0.8,2021.0,bobby mccain,bobby mccain,bobby mccain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0036349,22.489385209779417,Commanders,-0.116,41.20%,Kamren Curl,CB,0.4429216438356164,2021.0,kamren curl,,kamren curl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0036372,79.97373861944041,Cowboys,0.173,66.70%,Reggie Robinson,CB,0.3409961643835616,2021.0,reggie robinson,patrick robinson,patrick robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0036661,19.474751835535976,Cowboys,0.173,66.70%,Israel Mukuamu,CB,0.3795490410958904,2021.0,israel mukuamu,israel mukuamu,israel mukuamu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0033222,0.0,Cowboys,0.173,66.70%,Deante Burton,CB,0.1035002739726027,2021.0,deante burton,deante burton,deante burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0031357,0.0,Cowboys,0.173,66.70%,C.J. Goodwin,CB,0.8767123287671232,2021.0,cj goodwin,cj goodwin,cj goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0027136,1.892139561903252,Dolphins,-0.019,52.90%,Jason McCourty,CB,0.5410958904109588,2021.0,jason mccourty,jason mccourty,jason mccourty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0032353,0.0,Dolphins,-0.019,52.90%,Chris Milton,CB,0.0076712328767123,2021.0,chris milton,chris milton,chris milton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0033734,0.0,Dolphins,-0.019,52.90%,Jamal Perry,CB,0.2070005479452054,2021.0,jamal perry,jamal perry,jamal perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0034623,0.0,Eagles,0.052,50.00%,Andre Chachere,CB,0.3616438356164383,2021.0,andre chachere,andre chachere,andre chachere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0034310,0.0,Eagles,0.052,50.00%,Craig James,CB,0.0690410958904109,2021.0,craig james,craig james,craig james,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0034792,20.764629654102517,Falcons,-0.156,41.20%,Cornell Armstrong,CB,0.0383561643835616,2021.0,cornell armstrong,cornell armstrong,cornell armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0032617,0.0,Falcons,-0.156,41.20%,Lafayette Pitts,CB,0.0076712328767123,2021.0,lafayette pitts,lafayette pitts,lafayette pitts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0034398,40.64527776672986,Giants,-0.169,23.50%,Natrell Jamerson,CB,0.0383561643835616,2021.0,natrell jamerson,natrell jamerson,natrell jamerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0034990,33.97281621121626,Giants,-0.169,23.50%,Ka'dar Hollman,CB,0.0705753424657534,2021.0,kadar hollman,kadar hollman,kadar hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0030411,29.54870666406186,Giants,-0.169,23.50%,Logan Ryan,CB,2.219178082191781,2021.0,logan ryan,logan ryan,logan ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0034662,0.0,Giants,-0.169,23.50%,Joshua Kalu,CB,0.2684931506849315,2021.0,joshua kalu,joshua kalu,joshua kalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0036807,0.0,Jaguars,-0.19,17.70%,Lorenzo Burns,CB,0.0050410958904109,2021.0,lorenzo burns,lorenzo doss,lorenzo doss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0035375,0.0,Jaguars,-0.19,17.70%,Brandon Rusnak,CB,0.0517501369863013,2021.0,brandon rusnak,brandon rusnak,brandon rusnak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0036502,47.46271000653578,Jets,-0.211,23.50%,Jason Pinnock,CB,0.3315682191780822,2021.0,jason pinnock,,jason pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0035318,11.927938060617883,Jets,-0.211,23.50%,Ken Webster,CB,0.0151232876712328,2021.0,ken webster,ken webster,ken webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0036002,0.0,Jets,-0.211,23.50%,Elijah Riley,CB,0.2136969863013698,2021.0,elijah riley,elijah riley,elijah riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0036021,0.0,Jets,-0.211,23.50%,Zane Lewis,CB,0.2273972602739726,2021.0,zane lewis,ryan lewis,ryan lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0036152,0.0,Jets,-0.211,23.50%,Lamar Jackson,CB,0.0050410958904109,2021.0,lamar jackson,lamar jackson,lamar jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0035633,36.1455300025847,Lions,-0.163,18.80%,Corey Ballentine,CB,0.0201643835616438,2021.0,corey ballentine,corey ballentine,corey ballentine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0036106,0.0,Lions,-0.163,18.80%,Parnell Motley,CB,0.0201643835616438,2021.0,parnell motley,parnell motley,parnell motley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
